EntryID,EventID,EntryDate,Year,JurisdictionAbbrev,CommodityPoolID,CommodityShortName,BucketType,Quantity,MovementType,ParcelNumber,SourceSystem,SourceID,Notes
920,2411,2016-10-04,2016.0,SLT,,Hard Cover.,Existing,-43.0,Banking,023-542-017,corral_banking,corral_banking:117,
921,2411,2016-10-04,2016.0,SLT,,Hard Cover.,Banked,43.0,Banking,023-542-017,corral_banking,corral_banking:117,
922,516,2016-10-06,2016.0,SLT,,SFRUU,Existing,-1.0,TRF,032-142-006,corral_tdr,corral_tdr:516,
923,516,2016-10-06,2016.0,SLT,,SFRUU,Existing,1.0,TRF,026-061-015,corral_tdr,corral_tdr:516,
924,386,2016-10-07,2016.0,SLT,,PRUU,Existing,-1.0,TRF,026-221-013,corral_tdr,corral_tdr:386,
925,386,2016-10-07,2016.0,SLT,,PRUU,Existing,1.0,TRF,023-191-007,corral_tdr,corral_tdr:386,
926,387,2016-10-07,2016.0,SLT,,PRUU,Existing,-1.0,TRF,031-045-008,corral_tdr,corral_tdr:387,
927,387,2016-10-07,2016.0,SLT,,PRUU,Existing,1.0,TRF,023-191-007,corral_tdr,corral_tdr:387,
928,425,2016-10-17,2016.0,EL,,PRUU,Existing,-1.0,TRF,034-092-004,corral_tdr,corral_tdr:425,
929,425,2016-10-17,2016.0,EL,,PRUU,Existing,1.0,TRF,036-380-024,corral_tdr,corral_tdr:425,
930,436,2016-10-24,2016.0,SLT,,SFRUU,Existing,-1.0,TRF,031-226-010,corral_tdr,corral_tdr:436,
931,436,2016-10-24,2016.0,SLT,,SFRUU,Existing,1.0,TRF,022-343-27,corral_tdr,corral_tdr:436,
932,452,2016-11-01,2016.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:452,
933,452,2016-11-01,2016.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,081-072-009,corral_tdr,corral_tdr:452,
934,419,2016-11-09,2016.0,SLT,,PRUU,Existing,-1.0,TRF,032-277-021,corral_tdr,corral_tdr:419,
935,419,2016-11-09,2016.0,SLT,,PRUU,Existing,1.0,TRF,023-182-006,corral_tdr,corral_tdr:419,
936,421,2016-11-09,2016.0,SLT,,PRUU,Existing,-1.0,TRF,023-571-011,corral_tdr,corral_tdr:421,
937,421,2016-11-09,2016.0,SLT,,PRUU,Existing,1.0,TRF,023-182-006,corral_tdr,corral_tdr:421,
938,359,2016-11-10,2016.0,SLT,,SFRUU,Existing,-1.0,TRF,029-161-024,corral_tdr,corral_tdr:359,
939,359,2016-11-10,2016.0,SLT,,SFRUU,Existing,1.0,TRF,029-530-015,corral_tdr,corral_tdr:359,
940,368,2016-11-10,2016.0,SLT,,SFRUU,Existing,-1.0,TRF,032-201-013,corral_tdr,corral_tdr:368,
941,368,2016-11-10,2016.0,SLT,,SFRUU,Existing,1.0,TRF,029-530-015,corral_tdr,corral_tdr:368,
942,908,2016-11-21,2016.0,,72.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:908,
943,908,2016-11-21,2016.0,PL,,Res. Alloc.,Allocated,1.0,ALLOC,111-270-061,corral_tdr,corral_tdr:908,
944,424,2016-11-29,2016.0,SLT,,PRUU,Existing,-1.0,TRF,025-377-009,corral_tdr,corral_tdr:424,
945,424,2016-11-29,2016.0,SLT,,PRUU,Existing,1.0,TRF,023-191-007,corral_tdr,corral_tdr:424,
946,2420,2016-12-05,2016.0,SLT,,Hard Cover.,Existing,-3.0,Banking,022-024-001,corral_banking,corral_banking:662,
947,2420,2016-12-05,2016.0,SLT,,Hard Cover.,Banked,3.0,Banking,022-024-001,corral_banking,corral_banking:662,
948,507,2016-12-13,2016.0,,22.0,CFA,UnusedCapacity,-184.0,ALLOC,,corral_tdr,corral_tdr:507,
949,507,2016-12-13,2016.0,SLT,,CFA,Allocated,184.0,ALLOC,032-201-013,corral_tdr,corral_tdr:507,
950,508,2016-12-13,2016.0,,110.0,CFA,UnusedCapacity,-4689.0,ALLOC,,corral_tdr,corral_tdr:508,
951,508,2016-12-13,2016.0,SLT,,CFA,Allocated,4689.0,ALLOC,032-201-013,corral_tdr,corral_tdr:508,
952,776,2016-12-13,2016.0,,106.0,CFA,UnusedCapacity,-4689.0,ALLOC,,corral_tdr,corral_tdr:776,
953,776,2016-12-13,2016.0,SLT,,CFA,Allocated,4689.0,ALLOC,032-201-013,corral_tdr,corral_tdr:776,
954,1160,2017-01-01,2017.0,WA,,Pot. Cover.,Existing,-10000.0,LBA,048-041-15,corral_tdr,corral_tdr:1160,
955,1160,2017-01-01,2017.0,,,Pot. Cover.,Banked,10000.0,LBA,,corral_tdr,corral_tdr:1160,LandBankID=3
956,468,2017-01-17,2017.0,,72.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:468,
957,468,2017-01-17,2017.0,PL,,Res. Alloc.,Allocated,1.0,ALLOC,083-290-013,corral_tdr,corral_tdr:468,
958,469,2017-01-17,2017.0,,72.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:469,
959,469,2017-01-17,2017.0,PL,,Res. Alloc.,Allocated,1.0,ALLOC,115-040-076,corral_tdr,corral_tdr:469,
960,470,2017-01-17,2017.0,,72.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:470,
961,470,2017-01-17,2017.0,PL,,Res. Alloc.,Allocated,1.0,ALLOC,090-064-016,corral_tdr,corral_tdr:470,
962,471,2017-01-17,2017.0,,72.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:471,
963,471,2017-01-17,2017.0,PL,,Res. Alloc.,Allocated,1.0,ALLOC,112-280-040,corral_tdr,corral_tdr:471,
964,472,2017-01-17,2017.0,,72.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:472,
965,472,2017-01-17,2017.0,PL,,Res. Alloc.,Allocated,1.0,ALLOC,083-281-005,corral_tdr,corral_tdr:472,
966,473,2017-01-17,2017.0,,72.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:473,
967,473,2017-01-17,2017.0,PL,,Res. Alloc.,Allocated,1.0,ALLOC,115-040-007,corral_tdr,corral_tdr:473,
968,474,2017-01-17,2017.0,,72.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:474,
969,474,2017-01-17,2017.0,PL,,Res. Alloc.,Allocated,1.0,ALLOC,090-152-050,corral_tdr,corral_tdr:474,
970,475,2017-01-17,2017.0,,72.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:475,
971,475,2017-01-17,2017.0,PL,,Res. Alloc.,Allocated,1.0,ALLOC,112-070-025,corral_tdr,corral_tdr:475,
972,476,2017-01-17,2017.0,,72.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:476,
973,476,2017-01-17,2017.0,PL,,Res. Alloc.,Allocated,1.0,ALLOC,085-270-002,corral_tdr,corral_tdr:476,
974,477,2017-01-17,2017.0,,72.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:477,
975,477,2017-01-17,2017.0,PL,,Res. Alloc.,Allocated,1.0,ALLOC,091-190-026,corral_tdr,corral_tdr:477,
976,478,2017-01-17,2017.0,,72.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:478,
977,478,2017-01-17,2017.0,PL,,Res. Alloc.,Allocated,1.0,ALLOC,093-220-047,corral_tdr,corral_tdr:478,
978,479,2017-01-17,2017.0,,72.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:479,
979,479,2017-01-17,2017.0,PL,,Res. Alloc.,Allocated,1.0,ALLOC,111-180-033,corral_tdr,corral_tdr:479,
980,480,2017-01-17,2017.0,,72.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:480,
981,480,2017-01-17,2017.0,PL,,Res. Alloc.,Allocated,1.0,ALLOC,112-280-034,corral_tdr,corral_tdr:480,
982,481,2017-01-17,2017.0,,72.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:481,
983,481,2017-01-17,2017.0,PL,,Res. Alloc.,Allocated,1.0,ALLOC,090-092-050,corral_tdr,corral_tdr:481,
984,482,2017-01-17,2017.0,,72.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:482,
985,482,2017-01-17,2017.0,PL,,Res. Alloc.,Allocated,1.0,ALLOC,085-321-012,corral_tdr,corral_tdr:482,
986,483,2017-01-17,2017.0,,72.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:483,
987,483,2017-01-17,2017.0,PL,,Res. Alloc.,Allocated,1.0,ALLOC,090-030-045,corral_tdr,corral_tdr:483,
988,484,2017-01-17,2017.0,,72.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:484,
989,484,2017-01-17,2017.0,PL,,Res. Alloc.,Allocated,1.0,ALLOC,116-110-015,corral_tdr,corral_tdr:484,
990,609,2017-01-25,2017.0,PL,,CFA,Existing,-19002.0,CONV,094-070-001,corral_tdr,corral_tdr:609,convert FROM
991,609,2017-01-25,2017.0,PL,,TAU,Existing,42.0,CONV,094-070-001,corral_tdr,corral_tdr:609,convert TO
992,923,2017-01-25,2017.0,PL,,CFA,Existing,-7320.0,CONV,094-070-001,corral_tdr,corral_tdr:923,convert FROM
993,923,2017-01-25,2017.0,PL,,TAU,Existing,16.0,CONV,094-070-001,corral_tdr,corral_tdr:923,convert TO
994,449,2017-01-27,2017.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:449,
995,449,2017-01-27,2017.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,034-453-006,corral_tdr,corral_tdr:449,
996,450,2017-01-27,2017.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:450,
997,450,2017-01-27,2017.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,016-513-012,corral_tdr,corral_tdr:450,
998,451,2017-01-27,2017.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:451,
999,451,2017-01-27,2017.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,035-292-002,corral_tdr,corral_tdr:451,
1000,453,2017-01-27,2017.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:453,
1001,453,2017-01-27,2017.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,036-422-010,corral_tdr,corral_tdr:453,
1002,454,2017-01-27,2017.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:454,
1003,454,2017-01-27,2017.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,033-423-002,corral_tdr,corral_tdr:454,
1004,455,2017-01-27,2017.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:455,
1005,455,2017-01-27,2017.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,036-380-024,corral_tdr,corral_tdr:455,
1006,456,2017-01-27,2017.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:456,
1007,456,2017-01-27,2017.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,025-432-020,corral_tdr,corral_tdr:456,
1008,457,2017-01-27,2017.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:457,
1009,457,2017-01-27,2017.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,033-574-007,corral_tdr,corral_tdr:457,
1010,458,2017-01-27,2017.0,,69.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:458,
1011,458,2017-01-27,2017.0,SLT,,Res. Alloc.,Allocated,1.0,ALLOC,022-051-086,corral_tdr,corral_tdr:458,
1012,459,2017-01-27,2017.0,,69.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:459,
1013,459,2017-01-27,2017.0,SLT,,Res. Alloc.,Allocated,1.0,ALLOC,025-542-008,corral_tdr,corral_tdr:459,
1014,460,2017-01-27,2017.0,,69.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:460,
1015,460,2017-01-27,2017.0,SLT,,Res. Alloc.,Allocated,1.0,ALLOC,029-421-002,corral_tdr,corral_tdr:460,
1016,493,2017-01-27,2017.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:493,
1017,493,2017-01-27,2017.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,033-523-021,corral_tdr,corral_tdr:493,
1018,494,2017-01-27,2017.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:494,
1019,494,2017-01-27,2017.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,016-131-007,corral_tdr,corral_tdr:494,
1020,495,2017-01-27,2017.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:495,
1021,495,2017-01-27,2017.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,080-155-024,corral_tdr,corral_tdr:495,
1022,496,2017-01-27,2017.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:496,
1023,496,2017-01-27,2017.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,034-701-005,corral_tdr,corral_tdr:496,
1024,497,2017-01-27,2017.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:497,
1025,497,2017-01-27,2017.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,034-512-011,corral_tdr,corral_tdr:497,
1026,498,2017-01-27,2017.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:498,
1027,498,2017-01-27,2017.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,081-102-006,corral_tdr,corral_tdr:498,
1028,499,2017-01-27,2017.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:499,
1029,499,2017-01-27,2017.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,014-262-003,corral_tdr,corral_tdr:499,
1030,500,2017-01-27,2017.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:500,
1031,500,2017-01-27,2017.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,034-723-001,corral_tdr,corral_tdr:500,
1032,501,2017-01-27,2017.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:501,
1033,501,2017-01-27,2017.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,081-153-006,corral_tdr,corral_tdr:501,
1034,502,2017-01-27,2017.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:502,
