Lost_APN,Issue_Category,Years_Lost,Total_Units_CSV,Match_Source,Candidate_New_APN,Match_Type,Already_In_Tahoe,Action
083-033-014,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,083-033-016,kk_rename,NO,NEEDS_CHANGE_YEAR
083-033-014,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,083-033-016,kk_rename,NO,NEEDS_CHANGE_YEAR
083-061-026,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,083-061-082,accela_rename,NO,NEEDS_CHANGE_YEAR
083-061-026,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,083-061-082,kk_rename,NO,NEEDS_CHANGE_YEAR
083-061-026,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,083-061-082,kk_rename,NO,NEEDS_CHANGE_YEAR
083-061-026,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,083-061-082,accela_rename,NO,NEEDS_CHANGE_YEAR
083-061-026,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,083-061-082,kk_rename,NO,NEEDS_CHANGE_YEAR
083-061-026,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,083-061-082,kk_rename,NO,NEEDS_CHANGE_YEAR
093-194-007,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,093-194-017,accela_rename,NO,NEEDS_CHANGE_YEAR
093-194-007,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,093-194-017,kk_rename,NO,NEEDS_CHANGE_YEAR
093-194-007,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,093-194-017,kk_rename,NO,NEEDS_CHANGE_YEAR
093-194-007,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,093-194-017,accela_rename,NO,NEEDS_CHANGE_YEAR
093-194-007,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,093-194-017,kk_rename,NO,NEEDS_CHANGE_YEAR
093-194-007,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,093-194-017,kk_rename,NO,NEEDS_CHANGE_YEAR
093-194-012,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,093-194-018,accela_rename,NO,NEEDS_CHANGE_YEAR
093-194-012,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,093-194-018,kk_rename,NO,NEEDS_CHANGE_YEAR
093-194-012,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,093-194-018,kk_rename,NO,NEEDS_CHANGE_YEAR
093-194-012,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,093-194-018,accela_rename,NO,NEEDS_CHANGE_YEAR
093-194-012,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,093-194-018,kk_rename,NO,NEEDS_CHANGE_YEAR
093-194-012,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,093-194-018,kk_rename,NO,NEEDS_CHANGE_YEAR
094-122-019,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,094-122-059,accela_rename,NO,NEEDS_CHANGE_YEAR
094-122-019,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,094-122-059,kk_rename,NO,NEEDS_CHANGE_YEAR
094-122-019,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,094-122-059,kk_rename,NO,NEEDS_CHANGE_YEAR
094-122-019,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,094-122-059,accela_rename,NO,NEEDS_CHANGE_YEAR
094-122-019,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,094-122-059,kk_rename,NO,NEEDS_CHANGE_YEAR
094-122-019,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,094-122-059,kk_rename,NO,NEEDS_CHANGE_YEAR
123-032-11,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,123-032-29,kk_rename,NO,NEEDS_CHANGE_YEAR
123-032-11,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,123-032-29,kk_rename,NO,NEEDS_CHANGE_YEAR
125-382-19,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,125-382-21,accela_rename,NO,NEEDS_CHANGE_YEAR
125-382-19,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,125-382-21,kk_rename,NO,NEEDS_CHANGE_YEAR
125-382-19,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,125-382-21,kk_rename,NO,NEEDS_CHANGE_YEAR
125-382-19,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,125-382-21,accela_rename,NO,NEEDS_CHANGE_YEAR
125-382-19,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,125-382-21,kk_rename,NO,NEEDS_CHANGE_YEAR
125-382-19,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,125-382-21,kk_rename,NO,NEEDS_CHANGE_YEAR
129-280-14,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-301-03,accela_rename,NO,NEEDS_CHANGE_YEAR
129-280-14,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-301-03,kk_rename,NO,NEEDS_CHANGE_YEAR
129-280-14,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-301-03,kk_rename,NO,NEEDS_CHANGE_YEAR
129-280-14,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-301-03,accela_rename,NO,NEEDS_CHANGE_YEAR
129-280-14,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-301-03,kk_rename,NO,NEEDS_CHANGE_YEAR
129-280-14,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-301-03,kk_rename,NO,NEEDS_CHANGE_YEAR
129-280-15,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-301-04,accela_rename,NO,NEEDS_CHANGE_YEAR
129-280-15,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-301-04,kk_rename,NO,NEEDS_CHANGE_YEAR
129-280-15,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-301-04,kk_rename,NO,NEEDS_CHANGE_YEAR
129-280-15,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-301-04,accela_rename,NO,NEEDS_CHANGE_YEAR
129-280-15,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-301-04,kk_rename,NO,NEEDS_CHANGE_YEAR
129-280-15,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-301-04,kk_rename,NO,NEEDS_CHANGE_YEAR
129-280-16,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-301-05,accela_rename,NO,NEEDS_CHANGE_YEAR
129-280-16,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-301-05,kk_rename,NO,NEEDS_CHANGE_YEAR
129-280-16,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-301-05,kk_rename,NO,NEEDS_CHANGE_YEAR
129-280-16,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-301-05,accela_rename,NO,NEEDS_CHANGE_YEAR
129-280-16,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-301-05,kk_rename,NO,NEEDS_CHANGE_YEAR
129-280-16,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-301-05,kk_rename,NO,NEEDS_CHANGE_YEAR
129-280-17,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-301-06,accela_rename,NO,NEEDS_CHANGE_YEAR
129-280-17,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-301-06,kk_rename,NO,NEEDS_CHANGE_YEAR
129-280-17,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-301-06,kk_rename,NO,NEEDS_CHANGE_YEAR
129-280-17,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-301-06,accela_rename,NO,NEEDS_CHANGE_YEAR
129-280-17,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-301-06,kk_rename,NO,NEEDS_CHANGE_YEAR
129-280-17,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-301-06,kk_rename,NO,NEEDS_CHANGE_YEAR
129-280-19,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-301-08,accela_rename,NO,NEEDS_CHANGE_YEAR
129-280-19,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-301-08,kk_rename,NO,NEEDS_CHANGE_YEAR
129-280-19,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-301-08,kk_rename,NO,NEEDS_CHANGE_YEAR
129-280-19,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-301-08,accela_rename,NO,NEEDS_CHANGE_YEAR
129-280-19,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-301-08,kk_rename,NO,NEEDS_CHANGE_YEAR
129-280-19,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-301-08,kk_rename,NO,NEEDS_CHANGE_YEAR
129-291-03,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-291-33,accela_rename,NO,NEEDS_CHANGE_YEAR
129-291-03,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-291-33,kk_rename,NO,NEEDS_CHANGE_YEAR
129-291-03,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-291-33,kk_rename,NO,NEEDS_CHANGE_YEAR
129-291-03,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-291-33,accela_rename,NO,NEEDS_CHANGE_YEAR
129-291-03,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-291-33,kk_rename,NO,NEEDS_CHANGE_YEAR
129-291-03,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-291-33,kk_rename,NO,NEEDS_CHANGE_YEAR
129-291-13,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-291-34,accela_rename,NO,NEEDS_CHANGE_YEAR
129-291-13,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-291-34,kk_rename,NO,NEEDS_CHANGE_YEAR
129-291-13,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-291-34,kk_rename,NO,NEEDS_CHANGE_YEAR
129-291-13,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-291-34,accela_rename,NO,NEEDS_CHANGE_YEAR
129-291-13,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-291-34,kk_rename,NO,NEEDS_CHANGE_YEAR
129-291-13,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-291-34,kk_rename,NO,NEEDS_CHANGE_YEAR
129-291-17,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-291-35,accela_rename,NO,NEEDS_CHANGE_YEAR
129-291-17,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-291-35,kk_rename,NO,NEEDS_CHANGE_YEAR
129-291-17,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-291-35,kk_rename,NO,NEEDS_CHANGE_YEAR
129-291-17,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-291-35,accela_rename,NO,NEEDS_CHANGE_YEAR
129-291-17,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-291-35,kk_rename,NO,NEEDS_CHANGE_YEAR
129-291-17,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-291-35,kk_rename,NO,NEEDS_CHANGE_YEAR
129-291-20,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-291-36,accela_rename,NO,NEEDS_CHANGE_YEAR
129-291-20,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-291-36,kk_rename,NO,NEEDS_CHANGE_YEAR
129-291-20,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-291-36,kk_rename,NO,NEEDS_CHANGE_YEAR
129-291-20,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-291-36,accela_rename,NO,NEEDS_CHANGE_YEAR
129-291-20,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-291-36,kk_rename,NO,NEEDS_CHANGE_YEAR
129-291-20,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-291-36,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-01,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-292-27,accela_rename,NO,NEEDS_CHANGE_YEAR
129-292-01,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-27,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-01,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-27,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-01,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-292-27,accela_rename,NO,NEEDS_CHANGE_YEAR
129-292-01,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-27,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-01,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-27,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-02,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-292-28,accela_rename,NO,NEEDS_CHANGE_YEAR
129-292-02,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-28,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-02,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-28,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-02,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-292-28,accela_rename,NO,NEEDS_CHANGE_YEAR
129-292-02,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-28,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-02,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-28,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-03,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-292-29,accela_rename,NO,NEEDS_CHANGE_YEAR
129-292-03,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-29,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-03,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-29,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-03,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-292-29,accela_rename,NO,NEEDS_CHANGE_YEAR
129-292-03,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-29,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-03,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-29,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-06,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-292-30,accela_rename,NO,NEEDS_CHANGE_YEAR
129-292-06,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-30,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-06,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-30,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-06,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-292-30,accela_rename,NO,NEEDS_CHANGE_YEAR
129-292-06,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-30,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-06,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-30,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-07,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-31,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-07,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-31,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-07,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-31,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-07,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-31,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-10,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-292-32,accela_rename,NO,NEEDS_CHANGE_YEAR
129-292-10,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-32,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-10,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-32,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-10,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-292-32,accela_rename,NO,NEEDS_CHANGE_YEAR
129-292-10,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-32,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-10,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-32,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-12,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-292-33,accela_rename,NO,NEEDS_CHANGE_YEAR
129-292-12,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-33,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-12,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-33,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-12,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-292-33,accela_rename,NO,NEEDS_CHANGE_YEAR
129-292-12,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-33,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-12,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-33,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-14,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-34,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-14,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-34,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-17,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-292-35,accela_rename,NO,NEEDS_CHANGE_YEAR
129-292-17,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-35,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-17,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-35,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-17,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-292-35,accela_rename,NO,NEEDS_CHANGE_YEAR
129-292-17,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-35,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-17,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-35,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-18,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-292-40,accela_rename,NO,NEEDS_CHANGE_YEAR
129-292-18,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-40,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-18,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-40,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-18,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-292-40,accela_rename,NO,NEEDS_CHANGE_YEAR
129-292-18,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-40,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-18,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-40,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-19,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-292-39,accela_rename,NO,NEEDS_CHANGE_YEAR
129-292-19,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-39,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-19,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-39,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-19,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,129-292-39,accela_rename,NO,NEEDS_CHANGE_YEAR
129-292-19,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-39,kk_rename,NO,NEEDS_CHANGE_YEAR
129-292-19,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,129-292-39,kk_rename,NO,NEEDS_CHANGE_YEAR
