Relation_ID,Residential_Unit_ID,APN,APN_canon,Transaction_ID,Sequence,Is_Latest,Transaction_Type,Development_Type,Detailed_Development_Type,Development_Right,Allocation_Number,Quantity,Transaction_Record_ID,Transaction_Created_Date,Transaction_Acknowledged_Date,Year_Built,TRPA_Project_Number,Local_Project_Number,TRPA_Status,TRPA_Status_Date,Local_Status,Local_Status_Date,Status_Jan_2026,Notes
RUT-093-130-014-001-01,RU-093-130-014-001,093-130-014,093-130-014,TRPA-CONV-1090,1,True,Conversion,Converted From,Multi-Family Residential From Conversion (CFA to MFRUU),Commercial Floor Area (CFA),,-3400.0,ERSP2019-0638,2020-01-21,2020-01-10,2020.0,ERSP2019-0638,,Project Completed,2020-01-10,,,Completed,"Commercial business previously verified for 8,000 sf CFA; 4600 sf CFA to be banked at the conclusion of the project"
RUT-093-130-014-002-01,RU-093-130-014-002,093-130-014,093-130-014,TRPA-CONV-1090,1,True,Conversion,Converted From,Multi-Family Residential From Conversion (CFA to MFRUU),Commercial Floor Area (CFA),,-3400.0,ERSP2019-0638,2020-01-21,2020-01-10,2020.0,ERSP2019-0638,,Project Completed,2020-01-10,,,Completed,"Commercial business previously verified for 8,000 sf CFA; 4600 sf CFA to be banked at the conclusion of the project"
RUT-093-130-014-003-01,RU-093-130-014-003,093-130-014,093-130-014,TRPA-CONV-1090,1,True,Conversion,Converted From,Multi-Family Residential From Conversion (CFA to MFRUU),Commercial Floor Area (CFA),,-3400.0,ERSP2019-0638,2020-01-21,2020-01-10,2020.0,ERSP2019-0638,,Project Completed,2020-01-10,,,Completed,"Commercial business previously verified for 8,000 sf CFA; 4600 sf CFA to be banked at the conclusion of the project"
RUT-093-130-014-004-01,RU-093-130-014-004,093-130-014,093-130-014,TRPA-CONV-1090,1,True,Conversion,Converted From,Multi-Family Residential From Conversion (CFA to MFRUU),Commercial Floor Area (CFA),,-3400.0,ERSP2019-0638,2020-01-21,2020-01-10,2020.0,ERSP2019-0638,,Project Completed,2020-01-10,,,Completed,"Commercial business previously verified for 8,000 sf CFA; 4600 sf CFA to be banked at the conclusion of the project"
RUT-093-130-014-005-01,RU-093-130-014-005,093-130-014,093-130-014,TRPA-CONV-1090,1,True,Conversion,Converted From,Multi-Family Residential From Conversion (CFA to MFRUU),Commercial Floor Area (CFA),,-3400.0,ERSP2019-0638,2020-01-21,2020-01-10,2020.0,ERSP2019-0638,,Project Completed,2020-01-10,,,Completed,"Commercial business previously verified for 8,000 sf CFA; 4600 sf CFA to be banked at the conclusion of the project"
RUT-093-130-014-006-01,RU-093-130-014-006,093-130-014,093-130-014,TRPA-CONV-1090,1,True,Conversion,Converted From,Multi-Family Residential From Conversion (CFA to MFRUU),Commercial Floor Area (CFA),,-3400.0,ERSP2019-0638,2020-01-21,2020-01-10,2020.0,ERSP2019-0638,,Project Completed,2020-01-10,,,Completed,"Commercial business previously verified for 8,000 sf CFA; 4600 sf CFA to be banked at the conclusion of the project"
RUT-093-130-014-007-01,RU-093-130-014-007,093-130-014,093-130-014,TRPA-CONV-1090,1,True,Conversion,Converted From,Multi-Family Residential From Conversion (CFA to MFRUU),Commercial Floor Area (CFA),,-3400.0,ERSP2019-0638,2020-01-21,2020-01-10,2020.0,ERSP2019-0638,,Project Completed,2020-01-10,,,Completed,"Commercial business previously verified for 8,000 sf CFA; 4600 sf CFA to be banked at the conclusion of the project"
RUT-093-130-014-008-01,RU-093-130-014-008,093-130-014,093-130-014,TRPA-CONV-1090,1,True,Conversion,Converted From,Multi-Family Residential From Conversion (CFA to MFRUU),Commercial Floor Area (CFA),,-3400.0,ERSP2019-0638,2020-01-21,2020-01-10,2020.0,ERSP2019-0638,,Project Completed,2020-01-10,,,Completed,"Commercial business previously verified for 8,000 sf CFA; 4600 sf CFA to be banked at the conclusion of the project"
RUT-093-130-014-009-01,RU-093-130-014-009,093-130-014,093-130-014,TRPA-CONV-1090,1,True,Conversion,Converted From,Multi-Family Residential From Conversion (CFA to MFRUU),Commercial Floor Area (CFA),,-3400.0,ERSP2019-0638,2020-01-21,2020-01-10,2020.0,ERSP2019-0638,,Project Completed,2020-01-10,,,Completed,"Commercial business previously verified for 8,000 sf CFA; 4600 sf CFA to be banked at the conclusion of the project"
RUT-093-130-014-010-01,RU-093-130-014-010,093-130-014,093-130-014,TRPA-CONV-1090,1,True,Conversion,Converted From,Multi-Family Residential From Conversion (CFA to MFRUU),Commercial Floor Area (CFA),,-3400.0,ERSP2019-0638,2020-01-21,2020-01-10,2020.0,ERSP2019-0638,,Project Completed,2020-01-10,,,Completed,"Commercial business previously verified for 8,000 sf CFA; 4600 sf CFA to be banked at the conclusion of the project"
RUT-093-130-014-011-01,RU-093-130-014-011,093-130-014,093-130-014,TRPA-CONV-1090,1,True,Conversion,Converted From,Multi-Family Residential From Conversion (CFA to MFRUU),Commercial Floor Area (CFA),,-3400.0,ERSP2019-0638,2020-01-21,2020-01-10,2020.0,ERSP2019-0638,,Project Completed,2020-01-10,,,Completed,"Commercial business previously verified for 8,000 sf CFA; 4600 sf CFA to be banked at the conclusion of the project"
RUT-093-130-014-012-01,RU-093-130-014-012,093-130-014,093-130-014,TRPA-CONV-1090,1,True,Conversion,Converted From,Multi-Family Residential From Conversion (CFA to MFRUU),Commercial Floor Area (CFA),,-3400.0,ERSP2019-0638,2020-01-21,2020-01-10,2020.0,ERSP2019-0638,,Project Completed,2020-01-10,,,Completed,"Commercial business previously verified for 8,000 sf CFA; 4600 sf CFA to be banked at the conclusion of the project"
RUT-093-130-014-013-01,RU-093-130-014-013,093-130-014,093-130-014,TRPA-CONV-1090,1,True,Conversion,Converted From,Multi-Family Residential From Conversion (CFA to MFRUU),Commercial Floor Area (CFA),,-3400.0,ERSP2019-0638,2020-01-21,2020-01-10,2020.0,ERSP2019-0638,,Project Completed,2020-01-10,,,Completed,"Commercial business previously verified for 8,000 sf CFA; 4600 sf CFA to be banked at the conclusion of the project"
RUT-093-130-014-014-01,RU-093-130-014-014,093-130-014,093-130-014,TRPA-CONV-1090,1,True,Conversion,Converted From,Multi-Family Residential From Conversion (CFA to MFRUU),Commercial Floor Area (CFA),,-3400.0,ERSP2019-0638,2020-01-21,2020-01-10,2020.0,ERSP2019-0638,,Project Completed,2020-01-10,,,Completed,"Commercial business previously verified for 8,000 sf CFA; 4600 sf CFA to be banked at the conclusion of the project"
RUT-093-130-014-015-01,RU-093-130-014-015,093-130-014,093-130-014,TRPA-CONV-1090,1,True,Conversion,Converted From,Multi-Family Residential From Conversion (CFA to MFRUU),Commercial Floor Area (CFA),,-3400.0,ERSP2019-0638,2020-01-21,2020-01-10,2020.0,ERSP2019-0638,,Project Completed,2020-01-10,,,Completed,"Commercial business previously verified for 8,000 sf CFA; 4600 sf CFA to be banked at the conclusion of the project"
RUT-093-130-014-016-01,RU-093-130-014-016,093-130-014,093-130-014,TRPA-CONV-1090,1,True,Conversion,Converted From,Multi-Family Residential From Conversion (CFA to MFRUU),Commercial Floor Area (CFA),,-3400.0,ERSP2019-0638,2020-01-21,2020-01-10,2020.0,ERSP2019-0638,,Project Completed,2020-01-10,,,Completed,"Commercial business previously verified for 8,000 sf CFA; 4600 sf CFA to be banked at the conclusion of the project"
RUT-093-130-014-017-01,RU-093-130-014-017,093-130-014,093-130-014,TRPA-CONV-1090,1,True,Conversion,Converted From,Multi-Family Residential From Conversion (CFA to MFRUU),Commercial Floor Area (CFA),,-3400.0,ERSP2019-0638,2020-01-21,2020-01-10,2020.0,ERSP2019-0638,,Project Completed,2020-01-10,,,Completed,"Commercial business previously verified for 8,000 sf CFA; 4600 sf CFA to be banked at the conclusion of the project"
RUT-093-220-047-001-01,RU-093-220-047-001,093-220-047,093-220-047,PCCA-ALLOC-478,1,True,Residential Allocation,Allocation,New Single-Family Residential from Allocation,Residential Allocation,PL-13-O-18,1.0,,,,2017.0,TRP16-90031,,,,,,Completed,
RUT-093-220-050-001-01,RU-093-220-050-001,093-220-050,093-220-050,PCCA-ALLOC-2827,1,True,Residential Allocation,Allocation,New Single-Family Residential from Allocation,Residential Allocation - Placer County,PL-09-O-48,1.0,,,,2015.0,532625,532625,Construction Complete,2015-08-06,Construction Complete,2015-08-06,Completed,
RUT-093-230-028-001-01,RU-093-230-028-001,093-230-028,093-230-028,PCCA-ALLOC-892,1,True,Residential Allocation,Allocation,New Single-Family Residential from Allocation,Residential Allocation,PL-13-O-03,1.0,,,,2017.0,TRP15-90115,,,,,,Completed,
RUT-093-271-009-001-01,RU-093-271-009-001,093-271-009,093-271-009,PCCA-ALLOC-2767,1,True,Residential Allocation,Allocation,New Single-Family Residential From Allocation,Residential Allocation - Placer County,PL-16-O-30,1.0,,,,2025.0,TRP22-90233,TRP22-90233,Construction Complete,2025-08-21,Construction Complete,2025-08-21,Completed,
RUT-093-300-005-001-01,RU-093-300-005-001,093-300-005,093-300-005,PCCA-ALLOC-2829,1,True,Residential Allocation,Allocation,New Single-Family Residential from Allocation,Residential Allocation - Placer County,PL-09-O-50,1.0,,,,2015.0,533799,533799,Construction Complete,2015-01-28,Construction Complete,2015-01-28,Completed,
RUT-093-300-006-001-01,RU-093-300-006-001,093-300-006,093-300-006,PCCA-ALLOC-927,1,True,Residential Allocation,Allocation,New Single-Family Residential from Allocation,Residential Allocation,PL-11-O-02,1.0,,,,2014.0,,,,,,,Completed,
RUT-093-320-005-001-01,RU-093-320-005-001,093-320-005,093-320-005,PCCA-ALLOC-917,1,True,Residential Allocation,Allocation,New Single-Family Residential from Allocation,Residential Allocation,PL-11-O-05,1.0,,,,2015.0,55342.14,,,,,,Completed,
RUT-093-330-040-001-01,RU-093-330-040-001,093-330-040,093-330-040,PCCA-ALLOC-2819,1,True,Residential Allocation,Allocation,New Single-Family Residential from Allocation,Residential Allocation - Placer County,PL-09-O-31,1.0,,,,2014.0,526650,526650,Construction Complete,2014-07-17,Construction Complete,2014-07-17,Completed,
RUT-093-600-015-001-01,RU-093-600-015-001,093-600-015,093-600-015,PCCA-ALLOC-2792,1,True,Residential Allocation,Allocation,New Single-Family Residential from Allocation,Residential Allocation - Placer County,PL-09-O-03,1.0,,,,2013.0,0700 37257.10,0700 37257.10,Done,2013-07-01,Done,2013-07-01,Completed,Finaled date is estimated. 
RUT-093-600-022-001-01,RU-093-600-022-001,093-600-022,093-600-022,PCCA-ALLOC-627,1,True,Residential Allocation,Allocation,New Single-Family Residential From Allocation,Residential Allocation,PL-14-O-02,1.0,,,,2018.0,TRP17-90015,,,,,,Completed,
RUT-094-010-007-001-01,RU-094-010-007-001,094-010-007,094-010-007,TRPA-TRF-2562,1,True,Transfer,No Project,TBD,Potential Residential Unit of Use (PRUU),,3.0,TRAN2024-0220,2024-06-21,2024-09-11,,,,,,,,No Project,3 PRUs to be banked
RUT-094-052-011-001-01,RU-094-052-011-001,094-052-011,094-052-011,TRPA-ALLOC-2328,1,True,Allocation,Residential Bonus Unit,New Single-Family Residential ADU from Bonus Unit (Achievable),Residential Bonus Unit (RBU),,1.0,,,,,ERSP2023-0009,BLD22-08016,Acknowledged,2024-10-30,Issued,2024-11-19,Not Completed,
RUT-094-070-006-001-01,RU-094-070-006-001,094-070-006,094-070-006,TRPA-ALLOC-1329,1,False,Allocation,Residential Bonus Unit,New Multi-Family Residential ADU from Bonus Unit (Achievable),Residential Bonus Unit (RBU),,1.0,,,,2024.0,ERSP2019-1196,TRP21-90035,Project Complete,2024-08-16,Construction Complete,2024-07-18,Completed,
RUT-094-070-006-001-02,RU-094-070-006-001,094-070-006,094-070-006,TRPA-CONV-2323,2,True,Conversion,Converted To,Multi-Family Residential From Conversion (CFA to MFRUU),Multi-Family Residential Unit of Use (MFRUU),,12.0,ERSP2023-0602,2023-09-07,2023-08-31,2024.0,ERSP2023-0602,BLD23-02268,Project Complete,2024-12-06,Construction Complete,2024-06-20,Completed,"Conversion of 2400 sf of previously existing commercial into 12 multi-person dwelling units (14 bedroom/28 beds @ 2.5 beds/unit = 12 MFRUUs). 3,500 SF CFA removed, 2,400 used for the conversion and 1,100 sf to be banked."
RUT-094-070-006-002-01,RU-094-070-006-002,094-070-006,094-070-006,TRPA-ALLOC-1329,1,False,Allocation,Residential Bonus Unit,New Multi-Family Residential ADU from Bonus Unit (Achievable),Residential Bonus Unit (RBU),,1.0,,,,2024.0,ERSP2019-1196,TRP21-90035,Project Complete,2024-08-16,Construction Complete,2024-07-18,Completed,
RUT-094-070-006-002-02,RU-094-070-006-002,094-070-006,094-070-006,TRPA-CONV-2323,2,True,Conversion,Converted To,Multi-Family Residential From Conversion (CFA to MFRUU),Multi-Family Residential Unit of Use (MFRUU),,12.0,ERSP2023-0602,2023-09-07,2023-08-31,2024.0,ERSP2023-0602,BLD23-02268,Project Complete,2024-12-06,Construction Complete,2024-06-20,Completed,"Conversion of 2400 sf of previously existing commercial into 12 multi-person dwelling units (14 bedroom/28 beds @ 2.5 beds/unit = 12 MFRUUs). 3,500 SF CFA removed, 2,400 used for the conversion and 1,100 sf to be banked."
RUT-094-070-006-003-01,RU-094-070-006-003,094-070-006,094-070-006,TRPA-ALLOC-1329,1,False,Allocation,Residential Bonus Unit,New Multi-Family Residential ADU from Bonus Unit (Achievable),Residential Bonus Unit (RBU),,1.0,,,,2024.0,ERSP2019-1196,TRP21-90035,Project Complete,2024-08-16,Construction Complete,2024-07-18,Completed,
RUT-094-070-006-003-02,RU-094-070-006-003,094-070-006,094-070-006,TRPA-CONV-2323,2,True,Conversion,Converted To,Multi-Family Residential From Conversion (CFA to MFRUU),Multi-Family Residential Unit of Use (MFRUU),,12.0,ERSP2023-0602,2023-09-07,2023-08-31,2024.0,ERSP2023-0602,BLD23-02268,Project Complete,2024-12-06,Construction Complete,2024-06-20,Completed,"Conversion of 2400 sf of previously existing commercial into 12 multi-person dwelling units (14 bedroom/28 beds @ 2.5 beds/unit = 12 MFRUUs). 3,500 SF CFA removed, 2,400 used for the conversion and 1,100 sf to be banked."
RUT-094-070-006-004-01,RU-094-070-006-004,094-070-006,094-070-006,TRPA-ALLOC-1329,1,False,Allocation,Residential Bonus Unit,New Multi-Family Residential ADU from Bonus Unit (Achievable),Residential Bonus Unit (RBU),,1.0,,,,2024.0,ERSP2019-1196,TRP21-90035,Project Complete,2024-08-16,Construction Complete,2024-07-18,Completed,
RUT-094-070-006-004-02,RU-094-070-006-004,094-070-006,094-070-006,TRPA-CONV-2323,2,True,Conversion,Converted To,Multi-Family Residential From Conversion (CFA to MFRUU),Multi-Family Residential Unit of Use (MFRUU),,12.0,ERSP2023-0602,2023-09-07,2023-08-31,2024.0,ERSP2023-0602,BLD23-02268,Project Complete,2024-12-06,Construction Complete,2024-06-20,Completed,"Conversion of 2400 sf of previously existing commercial into 12 multi-person dwelling units (14 bedroom/28 beds @ 2.5 beds/unit = 12 MFRUUs). 3,500 SF CFA removed, 2,400 used for the conversion and 1,100 sf to be banked."
RUT-094-070-006-005-01,RU-094-070-006-005,094-070-006,094-070-006,TRPA-ALLOC-1329,1,False,Allocation,Residential Bonus Unit,New Multi-Family Residential ADU from Bonus Unit (Achievable),Residential Bonus Unit (RBU),,1.0,,,,2024.0,ERSP2019-1196,TRP21-90035,Project Complete,2024-08-16,Construction Complete,2024-07-18,Completed,
RUT-094-070-006-005-02,RU-094-070-006-005,094-070-006,094-070-006,TRPA-CONV-2323,2,True,Conversion,Converted To,Multi-Family Residential From Conversion (CFA to MFRUU),Multi-Family Residential Unit of Use (MFRUU),,12.0,ERSP2023-0602,2023-09-07,2023-08-31,2024.0,ERSP2023-0602,BLD23-02268,Project Complete,2024-12-06,Construction Complete,2024-06-20,Completed,"Conversion of 2400 sf of previously existing commercial into 12 multi-person dwelling units (14 bedroom/28 beds @ 2.5 beds/unit = 12 MFRUUs). 3,500 SF CFA removed, 2,400 used for the conversion and 1,100 sf to be banked."
RUT-094-070-006-006-01,RU-094-070-006-006,094-070-006,094-070-006,TRPA-ALLOC-1329,1,False,Allocation,Residential Bonus Unit,New Multi-Family Residential ADU from Bonus Unit (Achievable),Residential Bonus Unit (RBU),,1.0,,,,2024.0,ERSP2019-1196,TRP21-90035,Project Complete,2024-08-16,Construction Complete,2024-07-18,Completed,
RUT-094-070-006-006-02,RU-094-070-006-006,094-070-006,094-070-006,TRPA-CONV-2323,2,True,Conversion,Converted To,Multi-Family Residential From Conversion (CFA to MFRUU),Multi-Family Residential Unit of Use (MFRUU),,12.0,ERSP2023-0602,2023-09-07,2023-08-31,2024.0,ERSP2023-0602,BLD23-02268,Project Complete,2024-12-06,Construction Complete,2024-06-20,Completed,"Conversion of 2400 sf of previously existing commercial into 12 multi-person dwelling units (14 bedroom/28 beds @ 2.5 beds/unit = 12 MFRUUs). 3,500 SF CFA removed, 2,400 used for the conversion and 1,100 sf to be banked."
RUT-094-070-006-007-01,RU-094-070-006-007,094-070-006,094-070-006,TRPA-ALLOC-1329,1,False,Allocation,Residential Bonus Unit,New Multi-Family Residential ADU from Bonus Unit (Achievable),Residential Bonus Unit (RBU),,1.0,,,,2024.0,ERSP2019-1196,TRP21-90035,Project Complete,2024-08-16,Construction Complete,2024-07-18,Completed,
RUT-094-070-006-007-02,RU-094-070-006-007,094-070-006,094-070-006,TRPA-CONV-2323,2,True,Conversion,Converted To,Multi-Family Residential From Conversion (CFA to MFRUU),Multi-Family Residential Unit of Use (MFRUU),,12.0,ERSP2023-0602,2023-09-07,2023-08-31,2024.0,ERSP2023-0602,BLD23-02268,Project Complete,2024-12-06,Construction Complete,2024-06-20,Completed,"Conversion of 2400 sf of previously existing commercial into 12 multi-person dwelling units (14 bedroom/28 beds @ 2.5 beds/unit = 12 MFRUUs). 3,500 SF CFA removed, 2,400 used for the conversion and 1,100 sf to be banked."
RUT-094-070-006-008-01,RU-094-070-006-008,094-070-006,094-070-006,TRPA-ALLOC-1329,1,False,Allocation,Residential Bonus Unit,New Multi-Family Residential ADU from Bonus Unit (Achievable),Residential Bonus Unit (RBU),,1.0,,,,2024.0,ERSP2019-1196,TRP21-90035,Project Complete,2024-08-16,Construction Complete,2024-07-18,Completed,
RUT-094-070-006-008-02,RU-094-070-006-008,094-070-006,094-070-006,TRPA-CONV-2323,2,True,Conversion,Converted To,Multi-Family Residential From Conversion (CFA to MFRUU),Multi-Family Residential Unit of Use (MFRUU),,12.0,ERSP2023-0602,2023-09-07,2023-08-31,2024.0,ERSP2023-0602,BLD23-02268,Project Complete,2024-12-06,Construction Complete,2024-06-20,Completed,"Conversion of 2400 sf of previously existing commercial into 12 multi-person dwelling units (14 bedroom/28 beds @ 2.5 beds/unit = 12 MFRUUs). 3,500 SF CFA removed, 2,400 used for the conversion and 1,100 sf to be banked."
RUT-094-070-006-009-01,RU-094-070-006-009,094-070-006,094-070-006,TRPA-ALLOC-1329,1,False,Allocation,Residential Bonus Unit,New Multi-Family Residential ADU from Bonus Unit (Achievable),Residential Bonus Unit (RBU),,1.0,,,,2024.0,ERSP2019-1196,TRP21-90035,Project Complete,2024-08-16,Construction Complete,2024-07-18,Completed,
RUT-094-070-006-009-02,RU-094-070-006-009,094-070-006,094-070-006,TRPA-CONV-2323,2,True,Conversion,Converted To,Multi-Family Residential From Conversion (CFA to MFRUU),Multi-Family Residential Unit of Use (MFRUU),,12.0,ERSP2023-0602,2023-09-07,2023-08-31,2024.0,ERSP2023-0602,BLD23-02268,Project Complete,2024-12-06,Construction Complete,2024-06-20,Completed,"Conversion of 2400 sf of previously existing commercial into 12 multi-person dwelling units (14 bedroom/28 beds @ 2.5 beds/unit = 12 MFRUUs). 3,500 SF CFA removed, 2,400 used for the conversion and 1,100 sf to be banked."
