ChangeEventID,RawAPN,CanonicalAPN,CommodityShortName,Year,PreviousQuantity,NewQuantity,Quantity_Delta,ChangeSource,Rationale,EvidenceURL,RecordedBy,RecordedAt,ReportingYear,SweepCampaign,CorrectionCategory,CorrectionCategoryCanonical,SummaryReason,SourceFileSnapshot,LoadedAt,LoadedDate
1338,031-053-11,031-053-011,SFRUU_or_MFRUU_TBD,2026,,,3,qa_correction,County shows 3 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,2026 Additional Corrections to Previously Reported - Unit(s) Previously Not Counted,True,County shows 3 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1339,031-061-06,031-061-006,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 3 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Unit(s) Not Previously Counted - Added in 2026,True,County shows 3 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1340,031-062-01,031-062-001,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1341,031-063-06,031-063-006,SFRUU_or_MFRUU_TBD,2023,,,-2,qa_correction,Correction - County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,Correction - County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1342,031-063-09,031-063-009,SFRUU_or_MFRUU_TBD,2023,,,-2,qa_correction,Correction - County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,Correction - County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1343,031-072-01,031-072-001,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error - County shows 8 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,Error - County shows 8 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1344,031-074-05,031-074-005,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error - County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Corrections - Units Removed Based on County Data,False,Error - County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1345,031-074-05,031-074-005,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Unit(s) Incorrectly Removed in 2023 - Unit(s) Added Back in 2026,True,County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1346,031-074-14,031-074-014,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 3 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Unit(s) Not Previously Counted - Added in 2026,True,County shows 3 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1347,031-075-17,031-075-017,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 5 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Additional Unit(s) Removed in 2026,True,County shows 5 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1348,031-075-27,031-075-027,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Unit(s) Not Previously Counted - Added in 2026,True,County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1349,031-076-03,031-076-003,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 3 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Unit(s) Not Previously Counted - Added in 2026,True,County shows 3 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1350,031-076-15,031-076-015,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error - County shows 3 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Corrections - Units Removed Based on County Data,False,Error - County shows 3 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1351,031-076-15,031-076-015,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 3 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Unit(s) Incorrectly Removed in 2023 - Unit(s) Added Back in 2026,True,County shows 3 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1352,031-077-07,031-077-007,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1353,031-078-11,031-078-011,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Additional Unit(s) Removed in 2026,True,County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1354,031-079-10,031-079-010,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Additional Unit(s) Removed in 2026,True,County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1355,031-079-17,031-079-017,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 3 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Unit(s) Not Previously Counted - Added in 2026,True,County shows 3 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1356,031-083-08,031-083-008,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Correction - County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,Correction - County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1357,031-084-01,031-084-001,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Unit(s) Not Previously Counted - Added in 2026,True,County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1358,031-084-03,031-084-003,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number only,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Correction Based on County Data,False,Parcel Number only,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1359,031-084-10,031-084-010,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Unit(s) Not Previously Counted - Added in 2026,True,County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1360,031-084-13,031-084-013,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Additional Unit(s) Removed in 2026,True,County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1361,031-084-17,031-084-017,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Parcel Number only,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Correction Based on County Data,False,Parcel Number only,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1362,031-085-21,031-085-021,SFRUU_or_MFRUU_TBD,2023,,,-27,qa_correction,VBOU2022-0218 verified 1 RUU (and 28 TAU),,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Correction Based on County Data,False,VBOU2022-0218 verified 1 RUU (and 28 TAU),CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1363,031-085-22,031-085-022,SFRUU_or_MFRUU_TBD,2023,,,-2,qa_correction,Parcel Number only,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Correction Based on County Data,False,Parcel Number only,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1364,031-085-23,031-085-023,SFRUU_or_MFRUU_TBD,2023,,,2,qa_correction,Parcel Number only,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Correction Based on County Data,False,Parcel Number only,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1365,031-086-04,031-086-004,SFRUU_or_MFRUU_TBD,2023,,,4,qa_correction,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1366,031-092-05,031-092-005,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Unit(s) Not Previously Counted - Added in 2026,True,County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1367,031-092-08,031-092-008,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 3 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Unit(s) Not Previously Counted - Added in 2026,True,County shows 3 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1368,031-093-07,031-093-007,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,20061907STD verified 1 SFD and 12 mobile home units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Unit(s) Not Previously Counted - Added in 2026,True,20061907STD verified 1 SFD and 12 mobile home units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1369,031-093-10,031-093-010,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 7 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Unit(s) Not Previously Counted - Added in 2026,True,County shows 7 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1370,031-093-11,031-093-011,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 3 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Unit(s) Not Previously Counted - Added in 2026,True,County shows 3 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1371,031-093-12,031-093-012,SFRUU_or_MFRUU_TBD,2023,,,-5,qa_correction,Vacant parcel - zero out,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Vacant Parcel,False,Vacant parcel - zero out,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1372,031-093-24,031-093-024,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Correction - County shows 12 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Corrections - Units Removed Based on County Data,False,Correction - County shows 12 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1373,031-093-26,031-093-026,SFRUU_or_MFRUU_TBD,2023,,,-2,qa_correction,Error - County shows 4 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Over-Correction,False,Error - County shows 4 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1374,031-093-26,031-093-026,SFRUU_or_MFRUU_TBD,2026,,,2,qa_correction,County shows 4 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Unit(s) Incorrectly Removed in 2023 - Unit(s) Added Back in 2026,True,County shows 4 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1375,031-093-28,031-093-028,SFRUU_or_MFRUU_TBD,2023,,,6,qa_correction,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1376,031-094-01,031-094-001,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error - County shows 4 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Over-Correction,False,Error - County shows 4 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1377,031-094-01,031-094-001,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 4 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Unit(s) Incorrectly Removed in 2023 - Unit(s) Added Back in 2026,True,County shows 4 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1378,031-094-13,031-094-013,SFRUU_or_MFRUU_TBD,2026,,,2,qa_correction,County shows 3 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Unit(s) Not Previously Counted - Added in 2026,True,County shows 3 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1379,031-094-22,031-094-022,SFRUU_or_MFRUU_TBD,2026,,,-2,qa_correction,County shows 4 units.,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Additional Unit(s) Removed in 2026,True,County shows 4 units.,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1380,031-094-24,031-094-024,SFRUU_or_MFRUU_TBD,2023,,,2,qa_correction,Correction - County shows 3 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Corrections - Units Removed Based on County Data,False,Correction - County shows 3 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1381,031-095-06,031-095-006,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Unit(s) Not Previously Counted - Added in 2026,True,County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1382,031-102-03,031-102-003,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 4 units.,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Additional Unit(s) Removed in 2026,True,County shows 4 units.,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1383,031-102-04,031-102-004,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Correction - County shows 8 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,Correction - County shows 8 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1384,031-113-04,031-113-004,SFRUU_or_MFRUU_TBD,2023,,,-4,qa_correction,County shows 4 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Corrections based on County Data,False,County shows 4 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1385,031-113-17,031-113-017,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error - County shows 5 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Over-Correction,False,Error - County shows 5 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1386,031-113-17,031-113-017,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 5 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Unit(s) Incorrectly Removed in 2023 - Unit(s) Added Back in 2026,True,County shows 5 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1387,031-113-18,031-113-018,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error - County shows 5 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Over-Correction,False,Error - County shows 5 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1388,031-113-18,031-113-018,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 5 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Unit(s) Incorrectly Removed in 2023 - Unit(s) Added Back in 2026,True,County shows 5 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1389,031-114-02,031-114-002,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Unit(s) Not Previously Counted - Added in 2026,True,County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1390,031-121-10,031-121-010,SFRUU_or_MFRUU_TBD,2023,,,-2,qa_correction,Vacant parcel - zero out,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Vacant Parcel,False,Vacant parcel - zero out,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1391,031-121-10,031-121-010,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,Corrected based on TRPA/County verification,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Unit(s) Incorrectly Removed in 2023 - Unit(s) Added Back in 2026,True,Corrected based on TRPA/County verification,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1392,031-122-03,031-122-003,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Unit(s) Not Previously Counted - Added in 2026,True,County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1393,031-122-12,031-122-012,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 1 unit,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Additional Unit(s) Removed in 2026,True,County shows 1 unit,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1394,031-123-01,031-123-001,SFRUU_or_MFRUU_TBD,2023,,,-2,qa_correction,County shows 3 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Corrections based on County Data,False,County shows 3 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1395,031-123-01,031-123-001,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 3 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Unit(s) Incorrectly Removed in 2023 - Unit(s) Added Back in 2026,True,County shows 3 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1396,031-124-11,031-124-011,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Unit(s) Not Previously Counted - Added in 2026,True,County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1397,031-124-16,031-124-016,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error - Vacant parcel - zero out,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) Added Based on GIS (Errors),False,Error - Vacant parcel - zero out,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1398,031-124-16,031-124-016,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Vacant parcel - zero out,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Over-Correction in 2023; Unit(s) Removed in 2026,True,Vacant parcel - zero out,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1399,031-131-06,031-131-006,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Unit(s) Not Previously Counted - Added in 2026,True,County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1400,031-132-13,031-132-013,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Correction - County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,Correction - County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
1401,031-134-05,031-134-005,SFRUU_or_MFRUU_TBD,2023,,,-2,qa_correction,Correction - County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,Correction - County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
