APN,YEAR,Residential_Units,TouristAccommodation_Units,CommercialFloorArea_SqFt,COUNTY,JURISDICTION,PARCEL_ACRES,APN_canon,OriginalYrBuilt,OriginalYrBuilt_source_APN,match_method,CountyYearBuilt,COMBINED_YEAR_BUILT,combined_source
025-250-006,2025,0,0,0.0,EL,CSLT,4.612832879332644,025-250-006,2000.0,025-250-06,direct,2000.0,2000.0,original
027-241-030,2025,0,0,0.0,EL,CSLT,0.5608315015833153,027-241-030,,,unmatched,2025.0,2025.0,county
027-331-004,2025,0,0,0.0,EL,CSLT,0.9840543166736904,027-331-004,1959.0,027-331-04,direct,1959.0,1959.0,original
026-071-006,2025,0,0,0.0,EL,CSLT,0.1149326401800197,026-071-006,2004.0,026-071-006,direct,,2004.0,original
026-089-007,2025,0,0,0.0,EL,CSLT,0.1149141368007073,026-089-007,1957.0,026-089-007,direct,1957.0,1957.0,original
026-114-023,2025,0,0,0.0,EL,CSLT,0.2324589811541662,026-114-023,1958.0,026-114-023,direct,1958.0,1958.0,original
025-232-002,2025,0,0,0.0,EL,CSLT,2.5006265396398195,025-232-002,1969.0,025-232-002,direct,1969.0,1969.0,original
032-110-001,2025,0,0,0.0,EL,EL,0.9987182452941388,032-110-001,1938.0,032-110-01,direct,1952.0,1938.0,original
032-110-024,2025,0,0,0.0,EL,EL,0.3312095550742605,032-110-024,1952.0,032-110-24,direct,,1952.0,original
030-352-019,2025,0,0,0.0,EL,CSLT,0.2752479129214241,030-352-019,1960.0,030-352-019,direct,1960.0,1960.0,original
018-120-001,2025,0,0,0.0,EL,EL,230.06134753260807,018-120-001,2001.0,018-120-001,direct,,2001.0,original
032-120-013,2025,0,0,0.0,EL,EL,0.3244762746577176,032-120-013,1956.0,032-120-13,direct,,1956.0,original
032-110-018,2025,0,0,0.0,EL,EL,0.0897514238207277,032-110-018,1938.0,032-110-18,direct,,1938.0,original
032-110-022,2025,0,0,0.0,EL,EL,0.1349059481038651,032-110-022,1925.0,032-110-22,direct,,1925.0,original
032-120-014,2025,0,0,0.0,EL,EL,0.1350707183531293,032-120-014,1956.0,032-120-14,direct,,1956.0,original
032-120-015,2025,0,0,0.0,EL,EL,0.0901788495753866,032-120-015,1960.0,032-120-015,direct,,1960.0,original
022-210-026,2025,0,0,0.0,EL,CSLT,3.452677428496763,022-210-026,1974.0,022-210-26,direct,,1974.0,original
026-261-007,2025,0,0,0.0,EL,CSLT,0.3009588846401609,026-261-007,1957.0,026-261-007,direct,1957.0,1957.0,original
026-141-006,2025,0,0,0.0,EL,CSLT,0.2011897927417892,026-141-006,1955.0,026-141-006,direct,,1955.0,original
025-670-008,2025,0,0,0.0,EL,CSLT,0.1952824522539119,025-670-008,1951.0,025-670-008,direct,1951.0,1951.0,original
025-010-032,2025,0,0,0.0,EL,CSLT,2.8641547908270213,025-010-032,1972.0,025-010-32,direct,1972.0,1972.0,original
025-010-029,2025,0,0,0.0,EL,CSLT,1.552652008130549,025-010-029,1972.0,025-010-29,direct,1972.0,1972.0,original
026-141-014,2025,0,0,0.0,EL,CSLT,0.1357342586517229,026-141-014,1955.0,026-141-014,direct,,1955.0,original
022-210-021,2025,0,0,0.0,EL,CSLT,0.2563979729295211,022-210-021,1947.0,022-210-21,direct,,1947.0,original
022-210-024,2025,0,0,0.0,EL,CSLT,0.9555787256712038,022-210-024,1952.0,022-210-024,direct,,1952.0,original
019-050-014,2025,0,0,0.0,EL,EL,5.744933300020425,019-050-014,1972.0,019-050-14,direct,,1972.0,original
025-010-044,2025,0,0,0.0,EL,CSLT,0.5123660247951249,025-010-044,1972.0,025-010-44,direct,1972.0,1972.0,original
026-231-019,2025,0,0,0.0,EL,CSLT,1.589679791574966,026-231-019,1981.0,026-231-019,direct,,1981.0,original
022-210-022,2025,0,0,0.0,EL,CSLT,3.186435064707,022-210-022,1949.0,022-210-22,direct,,1949.0,original
026-231-012,2025,0,0,0.0,EL,CSLT,1.3041980413132763,026-231-012,2006.0,026-231-012,direct,,2006.0,original
025-510-066,2025,0,0,0.0,EL,CSLT,4.7374440395798665,025-510-066,1962.0,025-510-066,direct,1962.0,1962.0,original
026-231-018,2025,0,0,0.0,EL,CSLT,0.0003174059201811,026-231-018,1988.0,026-231-018,direct,,1988.0,original
031-103-018,2025,0,0,0.0,EL,CSLT,0.500766198774788,031-103-018,1953.0,031-103-018,direct,1953.0,1953.0,original
026-231-014,2025,0,0,0.0,EL,CSLT,0.3478535181385498,026-231-014,1964.0,026-231-14,direct,1964.0,1964.0,original
031-101-015,2025,0,0,0.0,EL,CSLT,0.2257006432452999,031-101-015,1920.0,031-101-015,direct,,1920.0,original
018-240-024,2025,0,0,0.0,EL,EL,0.4374847650911002,018-240-024,1961.0,018-240-24,direct,,1961.0,original
026-231-009,2025,0,0,0.0,EL,CSLT,0.1422462842662041,026-231-009,1989.0,026-231-009,direct,,1989.0,original
031-101-009,2025,0,0,0.0,EL,CSLT,0.2296387028988747,031-101-009,1989.0,031-101-009,direct,,1989.0,original
018-240-023,2025,0,0,0.0,EL,EL,0.5044464127921453,018-240-023,1957.0,018-240-23,direct,,1957.0,original
031-101-004,2025,0,0,0.0,EL,CSLT,0.2337311629356113,031-101-004,2008.0,031-101-004,direct,,2008.0,original
031-101-005,2025,0,0,0.0,EL,CSLT,0.2297303053148845,031-101-005,2001.0,031-101-005,direct,,2001.0,original
031-030-025,2025,0,0,0.0,EL,CSLT,0.3043744318647591,031-030-025,1962.0,031-030-25,direct,,1962.0,original
031-241-013,2025,0,0,0.0,EL,CSLT,1.8755156136492064,031-241-013,1958.0,031-241-013,direct,1958.0,1958.0,original
018-230-018,2025,0,0,0.0,EL,EL,0.4099362142788584,018-230-018,1957.0,018-230-18,direct,,1957.0,original
031-257-007,2025,0,0,0.0,EL,CSLT,1.2458193530406882,031-257-007,1959.0,031-257-007,direct,1959.0,1959.0,original
031-241-014,2025,0,0,0.0,EL,CSLT,3.113535596394195,031-241-014,1916.0,031-241-014,direct,,1916.0,original
031-132-012,2025,0,0,0.0,EL,CSLT,0.1149221597462795,031-132-012,,,unmatched,1957.0,1957.0,county
031-171-008,2025,0,0,0.0,EL,CSLT,0.1969363385531248,031-171-008,1981.0,031-171-008,direct,,1981.0,original
031-290-027,2025,0,0,0.0,EL,CSLT,1.676778239358813,031-290-027,1970.0,031-290-27,direct,1970.0,1970.0,original
031-132-013,2025,0,0,0.0,EL,CSLT,0.1144453193739396,031-132-013,1955.0,031-132-013,direct,1955.0,1955.0,original
031-073-008,2025,0,0,0.0,EL,CSLT,0.1721936799330486,031-073-008,1978.0,031-073-008,direct,1978.0,1978.0,original
031-084-006,2025,0,0,0.0,EL,CSLT,0.1149227044371859,031-084-006,2005.0,031-084-006,direct,,2005.0,original
018-250-015,2025,0,0,0.0,EL,EL,0.3966340762597252,018-250-015,1961.0,018-250-15,direct,,1961.0,original
031-173-003,2025,0,0,0.0,EL,CSLT,0.1149642246856743,031-173-003,1976.0,031-173-03,direct,,1976.0,original
031-161-014,2025,0,0,0.0,EL,CSLT,0.1151492327796569,031-161-014,1978.0,031-161-014,direct,,1978.0,original
031-072-003,2025,0,0,0.0,EL,CSLT,0.1727645542270167,031-072-003,1968.0,031-072-003,direct,,1968.0,original
031-166-015,2025,0,0,0.0,EL,CSLT,0.1151497793563989,031-166-015,,,unmatched,2025.0,2025.0,county
031-121-006,2025,0,0,0.0,EL,CSLT,0.1149223371197892,031-121-006,1973.0,031-121-006,direct,,1973.0,original
023-101-006,2025,0,0,0.0,EL,CSLT,0.1216676189055581,023-101-006,1988.0,023-101-006,direct,,1988.0,original
031-121-007,2025,0,0,0.0,EL,CSLT,0.1147678698226607,031-121-007,2005.0,031-121-007,direct,,2005.0,original
023-101-005,2025,0,0,0.0,EL,CSLT,0.1219773735003256,023-101-005,1988.0,023-101-005,direct,,1988.0,original
031-121-021,2025,0,0,0.0,EL,CSLT,0.1149228696458643,031-121-021,1978.0,031-121-021,direct,,1978.0,original
014-071-004,2025,0,0,0.0,EL,EL,17.809208127018287,014-071-004,1957.0,014-071-004,direct,,1957.0,original
031-155-001,2025,0,0,0.0,EL,CSLT,0.1147551693878275,031-155-001,,,unmatched,2025.0,2025.0,county
031-232-006,2025,0,0,0.0,EL,CSLT,0.1150420454483971,031-232-006,1977.0,031-232-006,direct,,1977.0,original
031-231-019,2025,0,0,0.0,EL,CSLT,0.1150425527066647,031-231-019,1975.0,031-231-019,direct,,1975.0,original
031-020-044,2025,0,0,0.0,EL,CSLT,0.2820482586369177,031-020-044,2006.0,031-020-044,direct,,2006.0,original
031-290-039,2025,0,0,0.0,EL,CSLT,4.167559963394453,031-290-039,1974.0,031-290-39,direct,,1974.0,original
031-231-018,2025,0,0,0.0,EL,CSLT,0.114922477039253,031-231-018,1955.0,031-231-018,direct,,1955.0,original
023-141-005,2025,0,0,0.0,EL,CSLT,1.003638085628104,023-141-005,1986.0,023-141-005,direct,,1986.0,original
014-071-003,2025,0,0,0.0,EL,EL,20.576930639068397,014-071-003,1954.0,014-071-003,direct,,1954.0,original
023-141-008,2025,0,0,0.0,EL,CSLT,1.002893123283166,023-141-008,1957.0,023-141-08,direct,1957.0,1957.0,original
023-151-003,2025,0,0,0.0,EL,CSLT,1.0028233552459949,023-151-003,1965.0,023-151-03,direct,1965.0,1965.0,original
023-221-020,2025,0,0,0.0,EL,CSLT,1.0031125524841114,023-221-020,2008.0,023-221-020,direct,2008.0,2008.0,original
023-655-018,2025,0,0,0.0,EL,CSLT,0.5103674167277108,023-655-018,1966.0,023-655-018,direct,1966.0,1966.0,original
023-221-024,2025,0,0,0.0,EL,CSLT,0.2616558359059172,023-221-024,1952.0,023-221-024,direct,1952.0,1952.0,original
023-221-012,2025,0,0,0.0,EL,CSLT,0.2617793945653006,023-221-012,1997.0,023-221-012,direct,,1997.0,original
023-171-016,2025,0,0,0.0,EL,CSLT,0.1265025705783176,023-171-016,1965.0,023-171-016,direct,1965.0,1965.0,original
023-311-034,2025,0,0,0.0,EL,CSLT,0.3813236278201315,023-311-034,2006.0,023-311-034,direct,2006.0,2006.0,original
023-211-031,2025,0,0,0.0,EL,CSLT,0.1250219686367516,023-211-031,1976.0,023-211-31,direct,1976.0,1976.0,original
023-311-053,2025,0,0,0.0,EL,CSLT,2.5916029877320086,023-311-053,1971.0,023-311-053,direct,1971.0,1971.0,original
023-311-041,2025,0,0,0.0,EL,CSLT,0.2502270498437994,023-311-041,1978.0,023-311-041,direct,1978.0,1978.0,original
023-211-013,2025,0,0,0.0,EL,CSLT,1.0034617650760362,023-211-013,1978.0,023-211-13,direct,,1978.0,original
023-241-055,2025,0,0,0.0,EL,CSLT,0.0137596408295549,023-241-055,1990.0,023-241-55,direct,1990.0,1990.0,original
023-181-041,2025,0,0,0.0,EL,CSLT,0.146218501162772,023-181-041,1964.0,023-181-41,direct,1964.0,1964.0,original
030-110-001,2025,0,0,0.0,EL,EL,303.8387872625477,030-110-001,1956.0,030-110-001,direct,,1956.0,original
023-201-051,2025,0,0,0.0,EL,CSLT,0.2685990034232872,023-201-051,1970.0,023-201-51,direct,1971.0,1970.0,original
023-201-026,2025,0,0,0.0,EL,CSLT,0.9151389482365744,023-201-026,1956.0,023-201-26,direct,1956.0,1956.0,original
023-191-022,2025,0,0,0.0,EL,CSLT,0.4960920987326321,023-191-022,1959.0,023-191-22,direct,1959.0,1959.0,original
023-201-045,2025,0,0,0.0,EL,CSLT,0.2457080526513862,023-201-045,1961.0,023-201-45,direct,1961.0,1961.0,original
021-231-005,2025,0,0,0.0,EL,EL,125.15381536171482,021-231-005,1949.0,021-231-005,direct,,1949.0,original
023-201-056,2025,0,0,0.0,EL,CSLT,0.1256320179493757,023-201-056,2002.0,023-201-056,direct,2002.0,2002.0,original
023-191-025,2025,0,0,0.0,EL,CSLT,1.0719018156949045,023-191-025,1965.0,023-191-025,direct,1965.0,1965.0,original
023-201-064,2025,0,0,0.0,EL,CSLT,0.125221841599325,023-201-064,1969.0,023-201-064,direct,1969.0,1969.0,original
023-241-023,2025,0,0,0.0,EL,CSLT,0.4802191934440762,023-241-023,1971.0,023-241-23,direct,,1971.0,original
023-201-046,2025,0,0,0.0,EL,CSLT,0.1256551523628531,023-201-046,1976.0,023-201-046,direct,1976.0,1976.0,original
023-201-012,2025,0,0,0.0,EL,CSLT,1.0045605763373815,023-201-012,1969.0,023-201-012,direct,1969.0,1969.0,original
023-201-040,2025,0,0,0.0,EL,CSLT,0.2303765621014764,023-201-040,1957.0,023-201-40,direct,1957.0,1957.0,original
031-020-034,2025,0,0,0.0,EL,EL,0.1163253926435908,031-020-034,1985.0,031-020-034,direct,,1985.0,original
023-201-020,2025,0,0,0.0,EL,CSLT,0.2397620762596969,023-201-020,1969.0,023-201-020,direct,1969.0,1969.0,original
023-374-002,2025,0,0,0.0,EL,CSLT,1.1894631451825857,023-374-002,1983.0,023-374-02,direct,1983.0,1983.0,original
023-522-009,2025,0,0,0.0,EL,CSLT,0.6566562438450938,023-522-009,1962.0,023-522-009,direct,1962.0,1962.0,original
031-300-007,2025,0,0,0.0,EL,EL,0.5091963734866249,031-300-007,1965.0,031-300-007,direct,,1965.0,original
023-381-015,2025,0,0,0.0,EL,CSLT,0.7950707046202404,023-381-015,1957.0,023-381-015,direct,1957.0,1957.0,original
023-392-003,2025,0,0,0.0,EL,CSLT,1.186847456455968,023-392-003,1974.0,023-392-003,direct,1974.0,1974.0,original
023-430-023,2025,0,0,0.0,EL,CSLT,0.4596156990229758,023-430-023,1977.0,023-430-23,direct,2017.0,1977.0,original
023-081-003,2025,0,0,0.0,EL,CSLT,5.894194439163454,023-081-003,1963.0,023-081-003,direct,1963.0,1963.0,original
023-081-009,2025,0,0,0.0,EL,CSLT,6.829032384599211,023-081-009,1994.0,023-081-09,direct,2018.0,1994.0,original
032-291-021,2025,0,0,0.0,EL,CSLT,0.995837195585763,032-291-021,1966.0,032-291-021,direct,1966.0,1966.0,original
023-081-011,2025,0,0,0.0,EL,CSLT,3.833372277543193,023-081-011,1936.0,023-081-11,direct,,1936.0,original
032-191-012,2025,0,0,0.0,EL,CSLT,0.4788959735455342,032-191-012,1960.0,032-191-12,direct,1960.0,1960.0,original
030-151-002,2025,0,0,0.0,EL,EL,105.02164618716571,030-151-002,1964.0,030-151-002,direct,,1964.0,original
032-141-003,2025,0,0,0.0,EL,CSLT,0.8109026725550741,032-141-003,1958.0,032-141-03,direct,,1958.0,original
032-272-003,2025,0,0,0.0,EL,CSLT,0.1146991916686268,032-272-003,1961.0,032-272-003,direct,1961.0,1961.0,original
032-191-006,2025,0,0,0.0,EL,CSLT,1.0267391410557938,032-191-006,2003.0,032-191-006,direct,,2003.0,original
032-241-015,2025,0,0,0.0,EL,CSLT,0.240690441018021,032-241-015,1978.0,032-241-015,direct,,1978.0,original
032-201-008,2025,0,0,0.0,EL,CSLT,0.7513961419901993,032-201-008,2000.0,032-201-008,direct,,2000.0,original
030-151-003,2025,0,0,0.0,EL,EL,105.38307527731416,030-151-003,1964.0,030-151-003,direct,,1964.0,original
080-192-007,2025,0,0,0.0,EL,EL,0.1102677515591966,080-192-007,1985.0,080-192-007,direct,,1985.0,original
021-241-003,2025,0,0,0.0,EL,EL,88.84544970415412,021-241-003,2005.0,021-241-003,direct,,2005.0,original
032-151-004,2025,0,0,0.0,EL,CSLT,1.0043015417402892,032-151-004,1925.0,032-151-004,direct,,1925.0,original
032-152-006,2025,0,0,0.0,EL,CSLT,1.0035500837110276,032-152-006,1980.0,032-152-006,direct,,1980.0,original
021-050-006,2025,0,0,0.0,EL,EL,0.2325271815173842,021-050-006,2006.0,021-050-006,direct,,2006.0,original
032-203-001,2025,0,0,0.0,EL,CSLT,0.7030043119133252,032-203-001,1935.0,032-203-001,direct,1980.0,1935.0,original
032-311-008,2025,0,0,0.0,EL,CSLT,0.5895289875758615,032-311-008,1964.0,032-311-08,direct,,1964.0,original
032-151-005,2025,0,0,0.0,EL,CSLT,1.0043004747179478,032-151-005,1962.0,032-151-005,direct,,1962.0,original
032-152-020,2025,0,0,0.0,EL,CSLT,0.5024848121130122,032-152-020,1948.0,032-152-020,direct,,1948.0,original
080-163-006,2025,0,0,0.0,EL,EL,0.4705588667567735,080-163-006,2009.0,080-163-006,direct,2009.0,2009.0,original
032-314-034,2025,0,0,0.0,EL,CSLT,0.8501968553564813,032-314-034,1978.0,032-314-34,direct,,1978.0,original
032-321-011,2025,0,0,0.0,EL,EL,0.6146028676615418,032-321-011,1976.0,032-321-11,direct,,1976.0,original
032-311-005,2025,0,0,0.0,EL,CSLT,0.5900736292927901,032-311-005,1973.0,032-311-05,direct,,1973.0,original
032-321-006,2025,0,0,0.0,EL,EL,0.246602447382006,032-321-006,1980.0,032-321-06,direct,,1980.0,original
032-314-030,2025,0,0,0.0,EL,CSLT,1.7706320244561984,032-314-030,1985.0,032-314-030,direct,,1985.0,original
032-152-016,2025,0,0,0.0,EL,CSLT,0.1376967015539553,032-152-016,1923.0,032-152-016,direct,,1923.0,original
032-152-017,2025,0,0,0.0,EL,CSLT,0.2301593033443059,032-152-017,1971.0,032-152-017,direct,,1971.0,original
032-312-007,2025,0,0,0.0,EL,CSLT,0.9204460239931984,032-312-007,2006.0,032-312-007,direct,2006.0,2006.0,original
032-314-029,2025,0,0,0.0,EL,CSLT,1.5650276419025977,032-314-029,1978.0,032-314-29,direct,,1978.0,original
032-324-008,2025,0,0,0.0,EL,EL,0.2892803128134676,032-324-008,2001.0,032-324-08,direct,,2001.0,original
021-060-004,2025,0,0,0.0,EL,EL,0.2151067889427029,021-060-004,1969.0,021-060-004,direct,,1969.0,original
032-230-003,2025,0,0,0.0,EL,CSLT,12.277474588897311,032-230-003,1928.0,032-230-003,direct,,1928.0,original
032-323-015,2025,0,0,0.0,EL,EL,0.2685686052671774,032-323-015,1987.0,032-323-15,direct,,1987.0,original
032-313-021,2025,0,0,0.0,EL,CSLT,0.458366943407882,032-313-021,1965.0,032-313-21,direct,1965.0,1965.0,original
032-314-025,2025,0,0,0.0,EL,CSLT,1.4927225674361675,032-314-025,1978.0,032-314-25,direct,,1978.0,original
032-323-014,2025,0,0,0.0,EL,EL,0.2646017188457421,032-323-014,2015.0,032-323-014,direct,,2015.0,original
032-230-004,2025,0,0,0.0,EL,CSLT,7.984956895183412,032-230-004,1912.0,032-230-004,direct,,1912.0,original
021-060-006,2025,0,0,0.0,EL,EL,0.1999882457430989,021-060-006,1994.0,021-060-006,direct,,1994.0,original
032-314-022,2025,0,0,0.0,EL,CSLT,0.955882232263962,032-314-022,1977.0,032-314-022,direct,,1977.0,original
032-100-006,2025,0,0,0.0,EL,EL,70.73464936898968,032-100-006,1950.0,032-100-006,direct,,1950.0,original
032-314-024,2025,0,0,0.0,EL,CSLT,1.216156004174065,032-314-024,1978.0,032-314-24,direct,,1978.0,original
032-230-002,2025,0,0,0.0,EL,CSLT,0.0890548079891646,032-230-002,1987.0,032-230-002,direct,,1987.0,original
032-100-011,2025,0,0,0.0,EL,CSLT,12.076839077858414,032-100-011,1980.0,032-100-011,direct,,1980.0,original
032-162-009,2025,0,0,0.0,EL,CSLT,0.3160912107943851,032-162-009,1950.0,032-162-009,direct,,1950.0,original
032-263-009,2025,0,0,0.0,EL,CSLT,0.0068832889908838,032-263-009,1974.0,032-263-009,direct,,1974.0,original
032-263-005,2025,0,0,0.0,EL,CSLT,0.2804341591598001,032-263-005,1977.0,032-263-005,direct,,1977.0,original
032-333-006,2025,0,0,0.0,EL,EL,0.2827247863417392,032-333-006,1960.0,032-333-06,direct,,1960.0,original
032-263-006,2025,0,0,0.0,EL,CSLT,0.2873041039794754,032-263-006,2008.0,032-263-006,direct,,2008.0,original
032-263-012,2025,0,0,0.0,EL,CSLT,0.3120699348208178,032-263-012,1974.0,032-263-012,direct,,1974.0,original
032-263-011,2025,0,0,0.0,EL,CSLT,0.1503707987390037,032-263-011,1963.0,032-263-011,direct,,1963.0,original
032-261-002,2025,0,0,0.0,EL,CSLT,0.3751293364175527,032-261-002,1979.0,032-261-002,direct,,1979.0,original
032-333-004,2025,0,0,0.0,EL,EL,0.2524580897843411,032-333-004,1954.0,032-333-04,direct,,1954.0,original
032-343-004,2025,0,0,0.0,EL,EL,0.3093238380798944,032-343-004,1977.0,032-343-04,direct,,1977.0,original
032-342-007,2025,0,0,0.0,EL,EL,0.2429174699850859,032-342-007,1977.0,032-342-07,direct,,1977.0,original
032-343-006,2025,0,0,0.0,EL,EL,0.4247005518495629,032-343-006,1977.0,032-343-06,direct,,1977.0,original
032-333-001,2025,0,0,0.0,EL,EL,0.713079488441964,032-333-001,1963.0,032-333-01,direct,,1963.0,original
032-264-005,2025,0,0,0.0,EL,CSLT,0.2398775013338049,032-264-005,1995.0,032-264-005,direct,,1995.0,original
032-342-009,2025,0,0,0.0,EL,EL,0.2388612217599144,032-342-009,1976.0,032-342-09,direct,,1976.0,original
032-171-001,2025,0,0,0.0,EL,CSLT,1.0036161923028115,032-171-001,1960.0,032-171-001,direct,,1960.0,original
032-341-004,2025,0,0,0.0,EL,EL,0.3221106138272231,032-341-004,1965.0,032-341-004,direct,,1965.0,original
032-342-011,2025,0,0,0.0,EL,EL,0.3204054373322523,032-342-011,1977.0,032-342-11,direct,,1977.0,original
032-342-012,2025,0,0,0.0,EL,EL,0.2917834670888278,032-342-012,1977.0,032-342-12,direct,,1977.0,original
032-171-002,2025,0,0,0.0,EL,CSLT,1.003820773181427,032-171-002,2001.0,032-171-002,direct,,2001.0,original
032-344-004,2025,0,0,0.0,EL,EL,0.3423159176559239,032-344-004,1949.0,032-344-04,direct,,1949.0,original
032-171-006,2025,0,0,0.0,EL,CSLT,0.2242732264812564,032-171-006,1978.0,032-171-006,direct,,1978.0,original
032-342-001,2025,0,0,0.0,EL,EL,0.2882101352739189,032-342-001,1991.0,032-342-001,direct,,1991.0,original
032-171-003,2025,0,0,0.0,EL,CSLT,0.8977729720776839,032-171-003,1953.0,032-171-003,direct,,1953.0,original
032-351-003,2025,0,0,0.0,EL,EL,0.3448639380580617,032-351-003,1947.0,032-351-03,direct,,1947.0,original
032-172-001,2025,0,0,0.0,EL,CSLT,4.120766029718808,032-172-001,1953.0,032-172-01,direct,1953.0,1953.0,original
032-353-007,2025,0,0,0.0,EL,EL,0.3143789773693909,032-353-007,1956.0,032-353-007,direct,,1956.0,original
021-270-001,2025,0,0,0.0,EL,EL,0.2873132010761536,021-270-001,1941.0,021-270-01,direct,,1941.0,original
032-354-006,2025,0,0,0.0,EL,EL,0.3121879717767914,032-354-006,1971.0,032-354-006,direct,,1971.0,original
032-353-011,2025,0,0,0.0,EL,EL,0.2849508466242218,032-353-011,1977.0,032-353-11,direct,,1977.0,original
032-361-003,2025,0,0,0.0,EL,EL,0.4248751471345635,032-361-003,1984.0,032-361-003,direct,,1984.0,original
032-361-002,2025,0,0,0.0,EL,EL,1.0479802780068164,032-361-002,1983.0,032-361-002,direct,,1983.0,original
032-362-002,2025,0,0,0.0,EL,EL,0.4736186788004117,032-362-002,1997.0,032-362-02,direct,,1997.0,original
032-354-011,2025,0,0,0.0,EL,EL,0.9242555875477542,032-354-011,1979.0,032-354-11,direct,,1979.0,original
032-181-005,2025,0,0,0.0,EL,CSLT,0.9780713385446204,032-181-005,2005.0,032-181-005,direct,,2005.0,original
032-365-002,2025,0,0,0.0,EL,EL,1.0948971783175594,032-365-002,2005.0,032-365-002,direct,,2005.0,original
032-060-015,2025,0,0,0.0,EL,EL,10.820264035549666,032-060-015,1880.0,032-060-015,direct,,1880.0,original
032-181-006,2025,0,0,0.0,EL,CSLT,0.9767740454046014,032-181-006,1987.0,032-181-006,direct,,1987.0,original
032-181-007,2025,0,0,0.0,EL,CSLT,1.947853387545445,032-181-007,1960.0,032-181-007,direct,,1960.0,original
014-071-001,2025,0,0,0.0,EL,EL,57.92501201912431,014-071-001,1953.0,014-071-001,direct,,1953.0,original
033-110-011,2025,0,0,0.0,EL,EL,170.78793133569832,033-110-011,1963.0,033-110-011,direct,,1963.0,original
033-565-003,2025,0,0,0.0,EL,EL,0.281926246755436,033-565-003,1994.0,033-565-03,direct,1994.0,1994.0,original
033-565-007,2025,0,0,0.0,EL,EL,0.5307857639852366,033-565-007,1986.0,033-565-07,direct,,1986.0,original
033-563-001,2025,0,0,0.0,EL,EL,0.3400228425540902,033-563-001,1992.0,033-563-01,direct,,1992.0,original
033-561-009,2025,0,0,0.0,EL,EL,0.2603250074892984,033-561-009,1983.0,033-561-09,direct,,1983.0,original
033-563-003,2025,0,0,0.0,EL,EL,0.2686722921532493,033-563-003,1976.0,033-563-03,direct,,1976.0,original
080-101-005,2025,0,0,0.0,EL,EL,0.143298055476767,080-101-005,1951.0,080-101-005,direct,,1951.0,original
033-573-001,2025,0,0,0.0,EL,EL,0.2426379648872497,033-573-001,1976.0,033-573-01,direct,,1976.0,original
