APN,YEAR,_merge,CommercialFloorArea_SqFt_x,Residential_Units_x,TouristAccommodation_Units_x,CommercialFloorArea_SqFt_y,Residential_Units_y,TouristAccommodation_Units_y
032-321-008,,right_only,,,,0,1,0
025-745-002,,right_only,,,,0,0,0
032-314-030,,right_only,,,,0,0,0
032-282-040,,right_only,,,,0,0,0
080-154-014,,right_only,,,,0,0,0
080-163-026,,right_only,,,,0,0,0
025-742-010,,right_only,,,,0,0,0
025-802-005,,right_only,,,,0,0,0
032-321-013,,right_only,,,,0,0,0
032-283-019,,right_only,,,,0,0,0
032-312-010,,right_only,,,,0,0,0
025-744-003,,right_only,,,,0,0,0
025-802-006,,right_only,,,,0,0,0
032-282-017,,right_only,,,,0,0,0
032-161-001,,right_only,,,,0,0,0
025-804-004,,right_only,,,,0,0,0
080-155-028,,right_only,,,,0,0,0
080-163-013,,right_only,,,,0,0,0
032-152-016,,right_only,,,,0,0,0
080-174-007,,right_only,,,,0,0,0
025-743-005,,right_only,,,,0,0,0
025-744-019,,right_only,,,,0,0,0
080-163-023,,right_only,,,,0,0,0
025-802-004,,right_only,,,,0,0,0
080-163-025,,right_only,,,,0,0,0
032-313-045,,right_only,,,,0,0,0
032-313-046,,right_only,,,,0,0,0
025-801-006,,right_only,,,,0,0,0
032-152-017,,right_only,,,,0,0,0
032-313-028,,right_only,,,,0,0,0
032-313-027,,right_only,,,,0,0,0
021-060-003,,right_only,,,,0,0,0
032-251-004,,right_only,,,,0,0,0
080-163-021,,right_only,,,,0,0,0
080-144-024,,right_only,,,,0,0,0
025-805-003,,right_only,,,,0,0,0
025-744-004,,right_only,,,,0,0,0
032-312-007,,right_only,,,,0,0,0
025-804-003,,right_only,,,,0,1,0
032-161-012,,right_only,,,,0,0,0
032-152-018,,right_only,,,,0,0,0
032-324-009,,right_only,,,,0,0,0
025-744-018,,right_only,,,,0,0,0
032-314-029,,right_only,,,,0,0,0
032-322-001,,right_only,,,,0,0,0
032-323-016,,right_only,,,,0,0,0
032-324-008,,right_only,,,,0,0,0
025-745-004,,right_only,,,,0,0,0
032-322-011,,right_only,,,,0,0,0
021-060-004,,right_only,,,,0,0,0
032-230-003,,right_only,,,,0,0,0
025-802-008,,right_only,,,,0,0,0
025-802-002,,right_only,,,,0,0,0
080-155-031,,right_only,,,,0,0,0
032-252-024,,right_only,,,,0,0,0
032-161-002,,right_only,,,,0,0,0
025-804-002,,right_only,,,,0,0,0
025-745-005,,right_only,,,,0,0,0
032-323-015,,right_only,,,,0,0,0
032-313-021,,right_only,,,,0,0,0
025-803-018,,right_only,,,,0,0,0
032-311-003,,right_only,,,,0,0,0
025-803-001,,right_only,,,,0,0,0
080-176-002,,right_only,,,,0,0,0
080-176-001,,right_only,,,,0,0,0
080-164-007,,right_only,,,,0,0,0
080-156-003,,right_only,,,,0,0,0
080-164-005,,right_only,,,,0,0,0
080-164-004,,right_only,,,,0,0,0
021-060-005,,right_only,,,,0,0,0
080-156-005,,right_only,,,,0,0,0
025-744-016,,right_only,,,,0,0,0
025-801-008,,right_only,,,,0,0,0
025-802-009,,right_only,,,,0,0,0
025-745-006,,right_only,,,,0,0,0
080-147-006,,right_only,,,,0,0,0
032-314-025,,right_only,,,,0,0,0
080-147-003,,right_only,,,,0,0,0
080-147-002,,right_only,,,,0,0,0
032-314-015,,right_only,,,,0,0,0
032-322-003,,right_only,,,,0,0,0
025-744-006,,right_only,,,,0,0,0
032-323-014,,right_only,,,,0,0,0
032-282-033,,right_only,,,,0,0,0
032-281-021,,right_only,,,,0,0,0
032-261-012,,right_only,,,,0,0,0
025-814-013,,right_only,,,,0,0,0
032-230-004,,right_only,,,,0,0,0
021-060-006,,right_only,,,,0,0,0
080-030-002,,right_only,,,,0,0,0
032-252-029,,right_only,,,,0,0,0
080-040-003,,right_only,,,,0,0,0
080-030-001,,right_only,,,,0,0,0
025-744-007,,right_only,,,,0,0,0
025-811-001,,right_only,,,,0,0,0
032-282-032,,right_only,,,,0,1,0
032-252-030,,right_only,,,,0,0,0
025-811-002,,right_only,,,,0,0,0
032-323-013,,right_only,,,,0,0,0
032-314-031,,right_only,,,,0,0,0
025-745-008,,right_only,,,,0,0,0
032-311-002,,right_only,,,,0,0,0
032-100-006,,right_only,,,,0,0,0
032-221-004,,right_only,,,,0,0,0
025-814-011,,right_only,,,,0,0,0
032-324-004,,right_only,,,,0,0,0
025-744-008,,right_only,,,,0,0,0
025-741-003,,right_only,,,,0,0,0
032-161-003,,right_only,,,,0,0,0
032-314-024,,right_only,,,,0,0,0
032-230-002,,right_only,,,,0,0,0
025-814-003,,right_only,,,,0,0,0
025-821-002,,right_only,,,,0,0,0
025-742-017,,right_only,,,,0,1,0
032-221-007,,right_only,,,,0,0,0
025-744-009,,right_only,,,,0,0,0
025-741-002,,right_only,,,,0,0,0
032-282-027,,right_only,,,,0,0,0
032-100-011,,right_only,,,,0,0,0
032-162-009,,right_only,,,,0,0,0
025-821-003,,right_only,,,,0,0,0
032-311-001,,right_only,,,,0,0,0
025-744-010,,right_only,,,,0,0,0
025-745-010,,right_only,,,,0,0,0
021-251-011,,right_only,,,,0,0,0
025-743-015,,right_only,,,,0,0,0
025-812-010,,right_only,,,,0,0,0
025-821-023,,right_only,,,,0,0,0
032-221-005,,right_only,,,,0,0,0
032-323-008,,right_only,,,,0,0,0
025-814-005,,right_only,,,,0,0,0
025-741-001,,right_only,,,,0,0,0
025-821-004,,right_only,,,,0,0,0
025-822-004,,right_only,,,,0,0,0
032-161-004,,right_only,,,,0,0,0
025-814-006,,right_only,,,,0,0,0
032-323-009,,right_only,,,,0,0,0
032-261-005,,right_only,,,,0,0,0
032-263-009,,right_only,,,,0,0,0
032-263-005,,right_only,,,,0,0,0
025-811-005,,right_only,,,,0,0,0
025-812-009,,right_only,,,,0,0,0
025-821-021,,right_only,,,,0,0,0
025-756-004,,right_only,,,,0,0,0
032-333-006,,right_only,,,,0,0,0
025-812-015,,right_only,,,,0,1,0
025-813-007,,right_only,,,,0,0,0
032-060-018,,right_only,,,,0,0,0
032-080-001,,right_only,,,,0,0,0
080-040-001,,right_only,,,,0,0,0
032-332-001,,right_only,,,,0,0,0
025-751-003,,right_only,,,,0,0,0
032-263-006,,right_only,,,,0,0,0
032-332-003,,right_only,,,,0,0,0
025-831-001,,right_only,,,,0,1,0
032-221-006,,right_only,,,,0,0,0
032-060-008,,right_only,,,,0,0,0
032-263-012,,right_only,,,,0,0,0
032-162-006,,right_only,,,,0,0,0
025-812-016,,right_only,,,,0,0,0
032-331-003,,right_only,,,,0,0,0
025-812-008,,right_only,,,,0,0,0
032-333-005,,right_only,,,,0,0,0
032-161-008,,right_only,,,,0,0,0
032-263-011,,right_only,,,,0,0,0
025-755-009,,right_only,,,,0,0,0
025-751-002,,right_only,,,,0,0,0
025-756-005,,right_only,,,,0,0,0
025-831-002,,right_only,,,,0,0,0
032-261-002,,right_only,,,,0,0,0
032-341-009,,right_only,,,,0,0,0
025-813-011,,right_only,,,,0,0,0
032-333-004,,right_only,,,,0,0,0
025-821-007,,right_only,,,,0,0,0
025-813-009,,right_only,,,,0,0,0
032-162-012,,right_only,,,,0,0,0
025-815-009,,right_only,,,,0,0,0
025-811-007,,right_only,,,,0,0,0
032-341-008,,right_only,,,,0,0,0
025-831-032,,right_only,,,,0,0,0
025-831-003,,right_only,,,,0,0,0
032-333-003,,right_only,,,,0,0,0
025-813-010,,right_only,,,,0,0,0
025-812-018,,right_only,,,,0,0,0
025-756-012,,right_only,,,,0,0,0
025-815-008,,right_only,,,,0,0,0
025-755-006,,right_only,,,,0,0,0
032-343-004,,right_only,,,,0,0,0
032-341-007,,right_only,,,,0,0,0
025-812-006,,right_only,,,,0,0,0
032-333-002,,right_only,,,,0,0,0
032-161-006,,right_only,,,,0,0,0
025-811-008,,right_only,,,,0,0,0
025-832-001,,right_only,,,,0,0,0
032-100-004,,right_only,,,,0,0,0
032-342-007,,right_only,,,,0,0,0
025-756-011,,right_only,,,,0,0,0
025-755-005,,right_only,,,,0,1,0
032-343-005,,right_only,,,,0,0,0
021-251-014,,right_only,,,,0,1,0
032-262-011,,right_only,,,,0,0,0
032-341-006,,right_only,,,,0,0,0
032-173-006,,right_only,,,,0,0,0
032-264-004,,right_only,,,,0,0,0
025-755-018,,right_only,,,,0,0,0
025-815-012,,right_only,,,,0,0,0
025-811-009,,right_only,,,,0,0,0
032-343-006,,right_only,,,,0,0,0
025-815-007,,right_only,,,,0,0,0
032-333-001,,right_only,,,,0,0,0
032-342-006,,right_only,,,,0,0,0
032-264-005,,right_only,,,,0,0,0
025-756-009,,right_only,,,,0,0,0
025-821-015,,right_only,,,,0,0,0
032-100-007,,right_only,,,,0,0,0
032-341-005,,right_only,,,,0,0,0
025-832-010,,right_only,,,,0,0,0
032-262-009,,right_only,,,,0,1,0
032-264-013,,right_only,,,,0,0,0
032-173-007,,right_only,,,,0,0,0
032-342-009,,right_only,,,,0,0,0
025-815-013,,right_only,,,,0,0,0
025-821-014,,right_only,,,,0,0,0
032-171-001,,right_only,,,,0,0,0
032-341-004,,right_only,,,,0,0,0
025-812-020,,right_only,,,,0,0,0
032-262-007,,right_only,,,,0,0,0
032-100-005,,right_only,,,,0,0,0
025-815-014,,right_only,,,,0,0,0
032-264-008,,right_only,,,,0,0,0
032-173-002,,right_only,,,,0,0,0
025-831-024,,right_only,,,,0,0,0
025-831-023,,right_only,,,,0,0,0
032-341-003,,right_only,,,,0,0,0
032-342-011,,right_only,,,,0,0,0
032-264-009,,right_only,,,,0,0,0
025-831-009,,right_only,,,,0,0,0
025-812-003,,right_only,,,,0,0,0
032-262-005,,right_only,,,,0,0,0
032-060-011,,right_only,,,,0,0,0
025-812-021,,right_only,,,,0,0,0
032-060-017,,right_only,,,,0,0,0
025-831-018,,right_only,,,,0,0,0
025-831-017,,right_only,,,,0,0,0
032-262-004,,right_only,,,,0,0,0
025-831-012,,right_only,,,,0,0,0
032-342-012,,right_only,,,,0,0,0
032-264-011,,right_only,,,,0,0,0
032-171-002,,right_only,,,,0,0,0
025-754-003,,right_only,,,,0,0,0
025-757-010,,right_only,,,,0,0,0
032-262-003,,right_only,,,,0,0,0
032-173-005,,right_only,,,,0,0,0
025-812-002,,right_only,,,,0,0,0
032-262-002,,right_only,,,,0,0,0
032-341-001,,right_only,,,,0,0,0
032-344-004,,right_only,,,,0,0,0
025-833-002,,right_only,,,,0,0,0
032-171-006,,right_only,,,,0,0,0
032-342-001,,right_only,,,,0,0,0
025-833-011,,right_only,,,,0,0,0
025-833-009,,right_only,,,,0,1,0
025-754-001,,right_only,,,,0,0,0
032-173-008,,right_only,,,,0,0,0
032-351-004,,right_only,,,,0,0,0
025-812-001,,right_only,,,,0,0,0
025-811-015,,right_only,,,,0,0,0
032-171-003,,right_only,,,,0,0,0
032-352-004,,right_only,,,,0,0,0
032-351-003,,right_only,,,,0,0,0
032-100-013,,right_only,,,,0,0,0
032-352-006,,right_only,,,,0,0,0
032-352-003,,right_only,,,,0,0,0
032-172-001,,right_only,,,,0,0,0
032-353-007,,right_only,,,,0,0,0
032-352-002,,right_only,,,,0,0,0
032-361-007,,right_only,,,,0,0,0
021-251-004,,right_only,,,,0,0,0
032-100-012,,right_only,,,,0,0,0
021-270-001,,right_only,,,,0,0,0
032-354-006,,right_only,,,,0,0,0
032-361-006,,right_only,,,,0,0,0
032-353-011,,right_only,,,,0,0,0
032-361-005,,right_only,,,,0,0,0
021-270-002,,right_only,,,,0,0,0
032-353-012,,right_only,,,,0,0,0
032-361-003,,right_only,,,,0,0,0
032-361-002,,right_only,,,,0,0,0
021-270-003,,right_only,,,,0,0,0
032-362-002,,right_only,,,,0,0,0
032-181-001,,right_only,,,,0,0,0
032-353-014,,right_only,,,,0,0,0
021-270-004,,right_only,,,,0,0,0
032-353-015,,right_only,,,,0,0,0
021-261-022,,right_only,,,,0,1,0
032-353-016,,right_only,,,,0,0,0
032-060-014,,right_only,,,,0,0,0
021-261-019,,right_only,,,,0,0,0
021-270-005,,right_only,,,,0,0,0
032-181-004,,right_only,,,,0,0,0
021-270-006,,right_only,,,,0,0,0
032-365-001,,right_only,,,,0,0,0
021-261-018,,right_only,,,,0,0,0
021-270-007,,right_only,,,,0,0,0
032-364-001,,right_only,,,,0,0,0
032-181-005,,right_only,,,,0,0,0
032-365-002,,right_only,,,,0,0,0
032-364-006,,right_only,,,,0,0,0
032-060-016,,right_only,,,,0,0,0
032-060-013,,right_only,,,,0,0,0
032-060-015,,right_only,,,,0,0,0
021-270-008,,right_only,,,,0,0,0
032-181-006,,right_only,,,,0,0,0
032-060-010,,right_only,,,,0,0,0
032-181-007,,right_only,,,,0,0,0
025-171-006,,right_only,,,,0,0,0
030-190-001,,right_only,,,,0,0,0
030-201-003,,right_only,,,,0,0,0
025-171-003,,right_only,,,,0,0,0
014-071-001,,right_only,,,,0,0,0
080-050-002,,right_only,,,,0,0,0
033-713-001,,right_only,,,,0,0,0
033-853-002,,right_only,,,,0,0,0
033-712-022,,right_only,,,,0,0,0
080-071-001,,right_only,,,,0,0,0
033-712-001,,right_only,,,,0,0,0
080-071-002,,right_only,,,,0,0,0
033-050-015,,right_only,,,,0,0,0
080-071-003,,right_only,,,,0,0,0
033-110-011,,right_only,,,,0,0,0
033-050-011,,right_only,,,,0,0,0
080-061-009,,right_only,,,,0,0,0
021-301-001,,right_only,,,,0,0,0
033-711-008,,right_only,,,,0,0,0
080-071-007,,right_only,,,,0,0,0
033-851-003,,right_only,,,,0,0,0
080-071-030,,right_only,,,,0,0,0
021-110-001,,right_only,,,,0,0,0
033-712-003,,right_only,,,,0,0,0
033-854-001,,right_only,,,,0,0,0
080-071-008,,right_only,,,,0,0,0
021-290-001,,right_only,,,,0,0,0
033-050-001,,right_only,,,,0,0,0
033-712-004,,right_only,,,,0,0,0
080-071-009,,right_only,,,,0,0,0
033-030-006,,right_only,,,,0,0,0
033-856-011,,right_only,,,,0,0,0
080-071-028,,right_only,,,,0,0,0
021-301-020,,right_only,,,,0,0,0
080-071-010,,right_only,,,,0,0,0
033-771-007,,right_only,,,,0,0,0
033-712-005,,right_only,,,,0,0,0
080-081-033,,right_only,,,,0,0,0
080-081-034,,right_only,,,,0,0,0
021-100-006,,right_only,,,,0,0,0
033-855-025,,right_only,,,,0,0,0
033-565-003,,right_only,,,,0,0,0
033-565-004,,right_only,,,,0,0,0
033-565-006,,right_only,,,,0,0,0
033-565-008,,right_only,,,,0,0,0
033-771-006,,right_only,,,,0,0,0
033-565-009,,right_only,,,,0,0,0
080-071-026,,right_only,,,,0,0,0
033-565-010,,right_only,,,,0,0,0
033-565-011,,right_only,,,,0,0,0
033-010-021,,right_only,,,,0,0,0
033-565-014,,right_only,,,,0,0,0
080-071-012,,right_only,,,,0,0,0
033-712-006,,right_only,,,,0,0,0
033-857-020,,right_only,,,,0,0,0
033-854-005,,right_only,,,,0,0,0
080-071-025,,right_only,,,,0,0,0
021-100-007,,right_only,,,,0,0,0
080-071-013,,right_only,,,,0,0,0
033-854-023,,right_only,,,,0,0,0
033-712-007,,right_only,,,,0,0,0
080-082-021,,right_only,,,,0,0,0
080-071-015,,right_only,,,,0,0,0
080-082-019,,right_only,,,,0,0,0
033-565-013,,right_only,,,,0,0,0
033-857-017,,right_only,,,,0,0,0
080-081-010,,right_only,,,,0,0,0
033-010-019,,right_only,,,,0,0,0
080-082-001,,right_only,,,,0,0,0
080-061-001,,right_only,,,,0,0,0
033-771-008,,right_only,,,,0,0,0
033-771-005,,right_only,,,,0,0,0
033-564-013,,right_only,,,,0,0,0
080-082-017,,right_only,,,,0,0,0
033-711-002,,right_only,,,,0,0,0
080-081-021,,right_only,,,,0,0,0
033-857-016,,right_only,,,,0,0,0
033-563-003,,right_only,,,,0,0,0
033-712-008,,right_only,,,,0,0,0
080-081-020,,right_only,,,,0,0,0
080-081-012,,right_only,,,,0,0,0
033-771-004,,right_only,,,,0,0,0
033-564-011,,right_only,,,,0,0,0
033-771-009,,right_only,,,,0,0,0
080-082-015,,right_only,,,,0,0,0
033-857-015,,right_only,,,,0,0,0
033-711-001,,right_only,,,,0,0,0
033-564-010,,right_only,,,,0,0,0
080-081-013,,right_only,,,,0,0,0
033-010-003,,right_only,,,,0,0,0
033-771-003,,right_only,,,,0,0,0
033-854-011,,right_only,,,,0,0,0
033-785-001,,right_only,,,,0,0,0
033-852-007,,right_only,,,,0,0,0
033-564-009,,right_only,,,,0,0,0
033-715-003,,right_only,,,,0,0,0
033-855-011,,right_only,,,,0,0,0
033-562-004,,right_only,,,,0,0,0
080-081-018,,right_only,,,,0,0,0
080-081-014,,right_only,,,,0,0,0
080-082-006,,right_only,,,,0,1,0
033-564-014,,right_only,,,,0,1,0
033-771-002,,right_only,,,,0,0,0
021-130-001,,right_only,,,,0,0,0
033-712-009,,right_only,,,,0,0,0
080-082-007,,right_only,,,,0,0,0
033-855-017,,right_only,,,,0,0,0
033-715-002,,right_only,,,,0,0,0
033-564-007,,right_only,,,,0,0,0
080-081-017,,right_only,,,,0,0,0
033-561-006,,right_only,,,,0,0,0
033-702-008,,right_only,,,,0,0,0
080-092-014,,right_only,,,,0,0,0
080-103-001,,right_only,,,,0,0,0
080-092-001,,right_only,,,,0,0,0
033-564-004,,right_only,,,,0,0,0
033-771-001,,right_only,,,,0,0,0
080-101-001,,right_only,,,,0,1,0
021-130-002,,right_only,,,,0,0,0
080-103-002,,right_only,,,,0,0,0
033-857-012,,right_only,,,,0,0,0
080-082-010,,right_only,,,,0,0,0
080-091-002,,right_only,,,,0,0,0
033-854-015,,right_only,,,,0,0,0
033-564-002,,right_only,,,,0,0,0
080-092-002,,right_only,,,,0,0,0
033-703-001,,right_only,,,,0,0,0
033-702-007,,right_only,,,,0,0,0
033-561-005,,right_only,,,,0,0,0
033-785-005,,right_only,,,,0,0,0
080-103-003,,right_only,,,,0,0,0
033-857-010,,right_only,,,,0,0,0
080-103-021,,right_only,,,,0,0,0
033-857-011,,right_only,,,,0,0,0
080-102-003,,right_only,,,,0,0,0
080-101-007,,right_only,,,,0,0,0
080-092-012,,right_only,,,,0,0,0
033-784-004,,right_only,,,,0,0,0
080-102-016,,right_only,,,,0,0,0
080-092-003,,right_only,,,,0,0,0
033-861-001,,right_only,,,,0,0,0
033-561-004,,right_only,,,,0,0,0
033-563-007,,right_only,,,,0,0,0
021-130-004,,right_only,,,,0,0,0
080-091-003,,right_only,,,,0,0,0
033-702-006,,right_only,,,,0,0,0
021-311-026,,right_only,,,,0,0,0
033-863-028,,right_only,,,,0,1,0
033-703-002,,right_only,,,,0,0,0
080-103-019,,right_only,,,,0,0,0
033-575-006,,right_only,,,,0,0,0
033-705-010,,right_only,,,,0,0,0
080-092-011,,right_only,,,,0,0,0
080-101-005,,right_only,,,,0,0,0
080-092-004,,right_only,,,,0,0,0
080-103-006,,right_only,,,,0,0,0
033-575-007,,right_only,,,,0,0,0
033-861-003,,right_only,,,,0,0,0
033-703-015,,right_only,,,,0,0,0
033-572-007,,right_only,,,,0,0,0
033-705-009,,right_only,,,,0,0,0
080-104-024,,right_only,,,,0,0,0
080-102-013,,right_only,,,,0,0,0
080-103-007,,right_only,,,,0,0,0
033-864-021,,right_only,,,,0,1,0
033-781-001,,right_only,,,,0,0,0
080-092-010,,right_only,,,,0,0,0
033-784-002,,right_only,,,,0,0,0
033-572-009,,right_only,,,,0,0,0
080-050-012,,right_only,,,,0,0,0
080-103-016,,right_only,,,,0,0,0
033-572-010,,right_only,,,,0,0,0
025-171-004,,right_only,,,,0,0,0
033-050-006,,right_only,,,,0,0,0
080-092-006,,right_only,,,,0,0,0
033-573-002,,right_only,,,,0,0,0
025-171-005,,right_only,,,,0,0,0
080-103-015,,right_only,,,,0,0,0
080-092-007,,right_only,,,,0,0,0
030-341-002,,right_only,,,,0,0,0
021-311-010,,right_only,,,,0,0,0
021-311-034,,right_only,,,,0,0,0
033-781-002,,right_only,,,,0,0,0
033-572-005,,right_only,,,,0,0,0
033-573-003,,right_only,,,,0,0,0
080-103-013,,right_only,,,,0,0,0
033-862-023,,right_only,,,,0,0,0
033-784-001,,right_only,,,,0,0,0
033-571-007,,right_only,,,,0,0,0
033-571-008,,right_only,,,,0,0,0
033-571-009,,right_only,,,,0,0,0
033-571-010,,right_only,,,,0,0,0
033-862-007,,right_only,,,,0,0,0
033-863-022,,right_only,,,,0,0,0
033-863-007,,right_only,,,,0,0,0
033-573-004,,right_only,,,,0,0,0
033-884-001,,right_only,,,,0,0,0
033-884-002,,right_only,,,,0,0,0
033-862-021,,right_only,,,,0,0,0
033-862-008,,right_only,,,,0,0,0
080-104-016,,right_only,,,,0,0,0
033-781-006,,right_only,,,,0,0,0
033-863-008,,right_only,,,,0,0,0
033-703-007,,right_only,,,,0,0,0
033-864-015,,right_only,,,,0,0,0
033-571-003,,right_only,,,,0,0,0
033-571-001,,right_only,,,,0,0,0
033-884-003,,right_only,,,,0,0,0
033-881-002,,right_only,,,,0,0,0
021-321-015,,right_only,,,,0,0,0
021-321-017,,right_only,,,,0,0,0
033-705-003,,right_only,,,,0,0,0
033-573-005,,right_only,,,,0,0,0
033-881-005,,right_only,,,,0,0,0
033-863-020,,right_only,,,,0,0,0
033-863-009,,right_only,,,,0,0,0
033-781-007,,right_only,,,,0,0,0
033-572-003,,right_only,,,,0,0,0
033-783-011,,right_only,,,,0,0,0
033-882-001,,right_only,,,,0,0,0
033-884-006,,right_only,,,,0,0,0
033-862-019,,right_only,,,,0,0,0
033-864-010,,right_only,,,,0,0,0
033-705-002,,right_only,,,,0,0,0
033-703-011,,right_only,,,,0,0,0
033-861-011,,right_only,,,,0,1,0
033-864-013,,right_only,,,,0,0,0
033-884-013,,right_only,,,,0,0,0
033-884-012,,right_only,,,,0,0,0
033-701-001,,right_only,,,,0,0,0
033-783-009,,right_only,,,,0,0,0
033-573-006,,right_only,,,,0,0,0
033-881-007,,right_only,,,,0,0,0
080-050-010,,right_only,,,,0,0,0
033-703-008,,right_only,,,,0,0,0
033-701-002,,right_only,,,,0,0,0
033-572-001,,right_only,,,,0,0,0
033-781-009,,right_only,,,,0,0,0
033-862-011,,right_only,,,,0,0,0
033-783-008,,right_only,,,,0,0,0
033-720-003,,right_only,,,,0,0,0
033-720-027,,right_only,,,,0,0,0
033-783-014,,right_only,,,,0,0,0
033-862-012,,right_only,,,,0,0,0
033-691-006,,right_only,,,,0,0,0
033-863-017,,right_only,,,,0,0,0
033-783-007,,right_only,,,,0,0,0
033-881-009,,right_only,,,,0,0,0
033-704-003,,right_only,,,,0,0,0
033-703-009,,right_only,,,,0,0,0
033-882-003,,right_only,,,,0,0,0
033-781-012,,right_only,,,,0,0,0
033-704-001,,right_only,,,,0,0,0
033-861-014,,right_only,,,,0,0,0
033-691-007,,right_only,,,,0,0,0
021-321-019,,right_only,,,,0,0,0
033-694-007,,right_only,,,,0,0,0
033-691-005,,right_only,,,,0,0,0
033-783-005,,right_only,,,,0,0,0
033-873-032,,right_only,,,,0,0,0
033-781-013,,right_only,,,,0,0,0
033-873-004,,right_only,,,,0,0,0
033-783-017,,right_only,,,,0,0,0
033-862-014,,right_only,,,,0,0,0
033-693-007,,right_only,,,,0,0,0
033-863-014,,right_only,,,,0,0,0
033-783-004,,right_only,,,,0,0,0
033-691-008,,right_only,,,,0,0,0
033-873-031,,right_only,,,,0,0,0
033-692-007,,right_only,,,,0,0,0
033-692-006,,right_only,,,,0,0,0
033-873-005,,right_only,,,,0,0,0
033-131-004,,right_only,,,,0,0,0
033-693-006,,right_only,,,,0,0,0
033-783-003,,right_only,,,,0,0,0
033-691-004,,right_only,,,,0,0,0
033-872-001,,right_only,,,,0,0,0
033-110-009,,right_only,,,,0,0,0
033-872-007,,right_only,,,,0,0,0
033-694-006,,right_only,,,,0,0,0
033-882-005,,right_only,,,,0,0,0
033-872-006,,right_only,,,,0,0,0
033-691-010,,right_only,,,,0,0,0
033-873-028,,right_only,,,,0,0,0
080-050-014,,right_only,,,,0,0,0
033-692-008,,right_only,,,,0,0,0
033-882-012,,right_only,,,,0,0,0
033-693-008,,right_only,,,,0,0,0
033-873-027,,right_only,,,,0,0,0
033-720-004,,right_only,,,,0,0,0
033-691-003,,right_only,,,,0,0,0
033-720-035,,right_only,,,,0,0,0
033-720-034,,right_only,,,,0,0,0
033-720-032,,right_only,,,,0,0,0
033-694-005,,right_only,,,,0,0,0
033-873-009,,right_only,,,,0,0,0
033-692-009,,right_only,,,,0,0,0
033-873-026,,right_only,,,,0,0,0
033-691-012,,right_only,,,,0,0,0
033-131-003,,right_only,,,,0,0,0
033-882-007,,right_only,,,,0,1,0
033-791-002,,right_only,,,,0,0,0
033-692-010,,right_only,,,,0,0,0
033-693-004,,right_only,,,,0,0,0
033-691-002,,right_only,,,,0,0,0
033-692-002,,right_only,,,,0,0,0
033-132-001,,right_only,,,,0,0,0
033-691-013,,right_only,,,,0,0,0
033-693-009,,right_only,,,,0,0,0
033-792-001,,right_only,,,,0,0,0
033-694-004,,right_only,,,,0,0,0
033-791-003,,right_only,,,,0,0,0
033-692-011,,right_only,,,,0,0,0
033-692-001,,right_only,,,,0,0,0
033-720-033,,right_only,,,,0,0,0
033-691-014,,right_only,,,,0,0,0
033-873-013,,right_only,,,,0,0,0
033-874-011,,right_only,,,,0,0,0
033-873-022,,right_only,,,,0,0,0
033-691-001,,right_only,,,,0,0,0
033-871-006,,right_only,,,,0,0,0
033-791-004,,right_only,,,,0,0,0
033-693-003,,right_only,,,,0,0,0
033-691-015,,right_only,,,,0,0,0
033-873-021,,right_only,,,,0,0,0
033-883-001,,right_only,,,,0,0,0
033-693-010,,right_only,,,,0,0,0
033-871-007,,right_only,,,,0,0,0
033-791-005,,right_only,,,,0,0,0
033-691-016,,right_only,,,,0,0,0
033-694-002,,right_only,,,,0,0,0
033-681-003,,right_only,,,,0,0,0
033-874-003,,right_only,,,,0,1,0
033-874-008,,right_only,,,,0,0,0
033-720-026,,right_only,,,,0,0,0
033-720-023,,right_only,,,,0,0,0
033-720-021,,right_only,,,,0,0,0
021-140-002,,right_only,,,,0,0,0
033-874-004,,right_only,,,,0,0,0
033-694-001,,right_only,,,,0,0,0
033-874-006,,right_only,,,,0,0,0
033-876-009,,right_only,,,,0,0,0
033-010-020,,right_only,,,,0,0,0
033-791-006,,right_only,,,,0,0,0
033-681-002,,right_only,,,,0,0,0
033-874-005,,right_only,,,,0,0,0
033-682-003,,right_only,,,,0,0,0
033-682-015,,right_only,,,,0,0,0
033-720-020,,right_only,,,,0,0,0
033-681-006,,right_only,,,,0,0,0
033-681-001,,right_only,,,,0,0,0
033-682-014,,right_only,,,,0,0,0
033-681-007,,right_only,,,,0,0,0
033-876-004,,right_only,,,,0,0,0
