APN,Year,Tourist_Units,CommercialFloorArea_SqFt
1318-23-401-013,2018,0,8543.0
1318-23-401-013,2019,0,8543.0
1318-23-401-013,2020,0,8543.0
1318-23-401-013,2021,0,8543.0
1318-23-401-013,2022,0,8543.0
1318-23-401-013,2023,0,8543.0
1318-23-401-013,2024,0,8543.0
1318-23-401-019,2012,0,759.0
1318-23-401-019,2018,0,759.0
1318-23-401-019,2019,0,759.0
1318-23-401-019,2020,0,759.0
1318-23-401-019,2021,0,759.0
1318-23-401-019,2022,0,759.0
1318-23-401-019,2023,0,759.0
1318-23-401-019,2024,0,759.0
1318-23-401-020,2012,0,34031.0
1318-23-401-020,2018,0,34031.0
1318-23-401-020,2019,0,34031.0
1318-23-401-020,2020,0,34031.0
1318-23-401-020,2021,0,34031.0
1318-23-401-020,2022,0,34031.0
1318-23-401-020,2023,0,34031.0
1318-23-401-020,2024,0,34031.0
1318-23-401-021,2012,0,12840.0
1318-23-401-021,2018,0,12840.0
1318-23-401-021,2019,0,12840.0
1318-23-401-021,2020,0,12840.0
1318-23-401-021,2021,0,12840.0
1318-23-401-021,2022,0,12840.0
1318-23-401-021,2023,0,12840.0
1318-23-401-021,2024,0,12840.0
1318-23-401-022,2012,0,1536.0
1318-23-401-022,2018,0,1536.0
1318-23-401-022,2019,0,1536.0
1318-23-401-022,2020,0,1536.0
1318-23-401-022,2021,0,1536.0
1318-23-401-022,2022,0,1536.0
1318-23-401-022,2023,0,1536.0
1318-23-401-022,2024,0,1536.0
1318-23-401-023,2012,0,3673.0
1318-23-401-023,2018,0,3673.0
1318-23-401-023,2019,0,3673.0
1318-23-401-023,2020,0,3673.0
1318-23-401-023,2021,0,3673.0
1318-23-401-023,2022,0,3673.0
1318-23-401-023,2023,0,3673.0
1318-23-401-023,2024,0,3673.0
1318-23-401-026,2012,0,39748.0
1318-23-401-026,2018,0,39748.0
1318-23-401-026,2019,0,39748.0
1318-23-401-026,2020,0,39748.0
1318-23-401-026,2021,0,39748.0
1318-23-401-026,2022,0,39748.0
1318-23-401-026,2023,0,39748.0
1318-23-401-026,2024,0,39748.0
1318-23-401-027,2012,0,4576.0
1318-23-401-027,2018,0,4576.0
1318-23-401-027,2019,0,4576.0
1318-23-401-027,2020,0,4576.0
1318-23-401-027,2021,0,4576.0
1318-23-401-027,2022,0,4576.0
1318-23-401-027,2023,0,4576.0
1318-23-401-027,2024,0,4576.0
1318-23-401-028,2012,0,4843.0
1318-23-401-028,2018,0,4843.0
1318-23-401-028,2019,0,4843.0
1318-23-401-028,2020,0,4843.0
1318-23-401-028,2021,0,4843.0
1318-23-401-028,2022,0,4843.0
1318-23-401-028,2023,0,4843.0
1318-23-401-028,2024,0,4843.0
1318-23-401-029,2012,0,11098.0
1318-23-401-029,2018,0,11098.0
1318-23-401-029,2019,0,11098.0
1318-23-401-029,2020,0,11098.0
1318-23-401-029,2021,0,11098.0
1318-23-401-029,2022,0,11098.0
1318-23-401-029,2023,0,11098.0
1318-23-401-029,2024,0,11098.0
1318-23-401-030,2012,0,4093.0
1318-23-401-030,2018,0,4093.0
1318-23-401-030,2019,0,4093.0
1318-23-401-030,2020,0,4093.0
1318-23-401-030,2021,0,4093.0
1318-23-401-030,2022,0,4093.0
1318-23-401-030,2023,0,4093.0
1318-23-401-030,2024,0,4093.0
1318-23-401-031,2012,0,1251.0
1318-23-401-031,2018,0,1251.0
1318-23-401-031,2019,0,1251.0
1318-23-401-031,2020,0,1251.0
1318-23-401-031,2021,0,1251.0
1318-23-401-031,2022,0,1251.0
1318-23-401-031,2023,0,1251.0
1318-23-401-031,2024,0,1251.0
1318-23-401-032,2012,0,3491.0
1318-23-401-032,2018,0,3491.0
1318-23-401-032,2019,0,3491.0
1318-23-401-032,2020,0,3491.0
1318-23-401-032,2021,0,3491.0
1318-23-401-032,2022,0,3491.0
1318-23-401-032,2023,0,3491.0
1318-23-401-032,2024,0,3491.0
1318-23-401-034,2012,0,6191.0
1318-23-401-034,2018,0,6191.0
1318-23-401-034,2019,0,6191.0
1318-23-401-034,2020,0,6191.0
1318-23-401-034,2021,0,6191.0
1318-23-401-034,2022,0,6191.0
1318-23-401-034,2023,0,6191.0
1318-23-401-034,2024,0,6191.0
1318-23-401-036,2012,0,3532.0
1318-23-401-036,2018,0,3532.0
1318-23-401-036,2019,0,3532.0
1318-23-401-036,2020,0,3532.0
1318-23-401-036,2021,0,3532.0
1318-23-401-036,2022,0,3532.0
1318-23-401-036,2023,0,3532.0
1318-23-401-036,2024,0,3532.0
1318-23-401-037,2012,0,51369.0
1318-23-401-041,2012,0,13926.0
1318-23-401-044,2012,0,11954.0
1318-23-401-044,2018,0,11954.0
1318-23-401-044,2019,0,11954.0
1318-23-401-044,2020,0,11954.0
1318-23-401-044,2021,0,11954.0
1318-23-401-044,2022,0,11954.0
1318-23-401-044,2023,0,11954.0
1318-23-401-044,2024,0,11954.0
1318-23-401-045,2012,0,25789.0
1318-23-401-045,2018,0,25789.0
1318-23-401-045,2019,0,25789.0
1318-23-401-045,2020,0,25789.0
1318-23-401-045,2021,0,25789.0
1318-23-401-045,2022,0,25789.0
1318-23-401-045,2023,0,25789.0
1318-23-401-045,2024,0,25789.0
1318-23-401-049,2018,0,13926.0
1318-23-401-049,2019,0,13926.0
1318-23-401-049,2020,0,13926.0
1318-23-401-049,2021,0,13926.0
1318-23-401-049,2022,0,13926.0
1318-23-401-049,2023,0,13926.0
1318-23-401-049,2024,0,13926.0
1318-23-401-051,2018,0,51369.0
1318-23-401-051,2019,0,51369.0
1318-23-401-051,2020,0,51369.0
1318-23-401-051,2021,0,51369.0
1318-23-401-051,2022,0,51369.0
1318-23-401-051,2023,0,51369.0
1318-23-401-051,2024,0,51369.0
1318-23-410-001,2012,0,2144.0
1318-23-410-001,2018,0,2144.0
1318-23-410-001,2019,0,2144.0
1318-23-410-001,2020,0,2144.0
1318-23-410-001,2021,0,2144.0
1318-23-410-001,2022,0,2144.0
1318-23-410-001,2023,0,2144.0
1318-23-410-001,2024,0,2144.0
1318-23-410-076,2012,0,2045.0
1318-23-410-076,2018,0,2045.0
1318-23-410-076,2019,0,2045.0
1318-23-410-076,2020,0,2045.0
1318-23-410-076,2021,0,2045.0
1318-23-410-076,2022,0,2045.0
1318-23-410-076,2023,0,2045.0
1318-23-410-076,2024,0,2045.0
1318-23-411-001,2012,0,3754.0
1318-23-411-001,2018,0,3754.0
1318-23-411-001,2019,0,3754.0
1318-23-411-001,2020,0,3754.0
1318-23-411-001,2021,0,3754.0
1318-23-411-001,2022,0,3754.0
1318-23-411-001,2023,0,3754.0
1318-23-411-001,2024,0,3754.0
1318-24-401-008,2012,0,7513.0
1318-24-401-008,2018,0,7513.0
1318-24-401-008,2019,0,7513.0
1318-24-401-008,2020,0,7513.0
1318-24-401-008,2021,0,7513.0
1318-24-401-008,2022,0,7513.0
1318-24-401-008,2023,0,7513.0
1318-24-401-008,2024,0,7513.0
1318-24-601-006,2012,0,10893.0
1318-24-601-006,2018,0,10893.0
1318-24-601-006,2019,0,10893.0
1318-24-601-006,2020,0,10893.0
1318-24-601-006,2021,0,10893.0
1318-24-601-006,2022,0,10893.0
1318-24-601-006,2023,0,10893.0
1318-24-601-006,2024,0,10893.0
1318-24-601-007,2012,0,6515.0
1318-24-601-007,2018,0,6515.0
1318-24-601-007,2019,0,6515.0
1318-24-601-007,2020,0,6515.0
1318-24-601-007,2021,0,6515.0
1318-24-601-007,2022,0,6515.0
1318-24-601-007,2023,0,6515.0
1318-24-601-007,2024,0,6515.0
1318-26-101-002,2012,0,3666.0
1318-26-101-002,2018,0,3666.0
1318-26-101-002,2019,0,3666.0
1318-26-101-002,2020,0,3666.0
1318-26-101-002,2021,0,3666.0
1318-26-101-002,2022,0,3666.0
1318-26-101-002,2023,0,3666.0
1318-26-101-002,2024,0,3666.0
1318-26-101-003,2012,0,7149.0
1318-26-101-003,2018,0,7149.0
1318-26-101-003,2019,0,7149.0
1318-26-101-003,2020,0,7149.0
1318-26-101-003,2021,0,7149.0
1318-26-101-003,2022,0,7149.0
1318-26-101-003,2023,0,7149.0
1318-26-101-003,2024,0,7149.0
1318-26-101-005,2012,0,13084.0
1318-26-101-005,2018,0,13084.0
1318-26-101-005,2019,0,13084.0
1318-26-101-005,2020,0,13084.0
1318-26-101-005,2021,0,13084.0
1318-26-101-005,2022,0,13084.0
1318-26-101-005,2023,0,13084.0
1318-26-101-005,2024,0,13084.0
1318-26-101-006,2012,64,0.0
1318-26-101-006,2018,64,0.0
1318-26-101-006,2019,64,0.0
1318-26-101-006,2020,64,0.0
1318-26-101-006,2021,64,0.0
1318-26-101-006,2022,64,0.0
1318-26-101-006,2023,64,0.0
1318-26-101-006,2024,64,0.0
1318-26-101-007,2012,0,7846.0
1318-26-101-009,2012,0,6881.0
1318-26-101-009,2018,0,6881.0
1318-26-101-009,2019,0,6881.0
1318-26-101-009,2020,0,6881.0
1318-26-101-009,2021,0,6881.0
1318-26-101-009,2022,0,6881.0
1318-26-101-009,2023,0,6881.0
1318-26-101-009,2024,0,6881.0
1318-26-101-011,2019,0,1235.0
1318-26-101-011,2020,0,1235.0
1318-26-101-011,2021,0,1235.0
1318-26-101-011,2022,0,1235.0
1318-26-101-011,2023,0,1235.0
1318-26-101-011,2024,0,1235.0
1318-26-101-014,2012,0,6856.0
1318-26-101-014,2018,0,6856.0
1318-26-101-014,2019,0,6856.0
1318-26-101-014,2020,0,6856.0
1318-26-101-014,2021,0,6856.0
1318-26-101-014,2022,0,6856.0
1318-26-101-014,2023,0,6856.0
1318-26-101-014,2024,0,6856.0
1318-26-101-015,2012,0,767.0
1318-26-101-015,2018,0,767.0
1318-26-101-015,2019,0,767.0
1318-26-101-015,2020,0,767.0
1318-26-101-015,2021,0,767.0
1318-26-101-015,2022,0,767.0
1318-26-101-015,2023,0,767.0
1318-26-101-015,2024,0,767.0
1318-26-101-016,2012,0,3250.0
1318-26-101-016,2018,0,3250.0
1318-26-101-016,2019,0,3250.0
1318-26-101-016,2020,0,3250.0
1318-26-101-016,2021,0,3250.0
1318-26-101-016,2022,0,3250.0
1318-26-101-016,2023,0,3250.0
1318-26-101-016,2024,0,3250.0
1318-26-101-018,2012,0,754.0
1318-26-101-018,2018,0,754.0
1318-26-101-018,2019,0,754.0
1318-26-101-018,2020,0,754.0
1318-26-101-018,2021,0,754.0
1318-26-101-018,2022,0,754.0
1318-26-101-018,2023,0,754.0
1318-26-101-018,2024,0,754.0
1318-26-101-063,2012,0,2927.0
1318-26-101-063,2018,0,2927.0
1318-26-101-063,2019,0,2927.0
1318-26-101-063,2020,0,2927.0
1318-26-101-063,2021,0,2927.0
1318-26-101-063,2022,0,2927.0
1318-26-101-063,2023,0,2927.0
1318-26-101-063,2024,0,2927.0
1318-26-101-094,2018,0,7846.0
1318-26-101-094,2019,0,7846.0
1318-26-101-094,2020,0,7846.0
1318-26-101-094,2021,0,7846.0
1318-26-101-094,2022,0,7846.0
1318-26-101-094,2023,0,7846.0
1318-26-101-094,2024,0,7846.0
1318-27-001-007,2012,438,0.0
1318-27-001-007,2018,438,0.0
1318-27-001-007,2019,438,0.0
1318-27-001-007,2020,438,0.0
1318-27-001-009,2012,539,0.0
1318-27-001-009,2018,539,2730.0
1318-27-001-009,2019,539,2730.0
1318-27-001-009,2020,539,2730.0
1318-27-001-009,2021,539,2730.0
1318-27-001-009,2022,539,2730.0
1318-27-001-009,2023,539,2730.0
1318-27-001-009,2024,539,2730.0
1318-27-001-016,2018,154,0.0
1318-27-001-016,2019,154,0.0
1318-27-001-016,2020,154,0.0
1318-27-001-016,2021,154,0.0
1318-27-001-016,2022,154,0.0
1318-27-001-016,2023,154,0.0
1318-27-001-016,2024,154,0.0
1318-27-001-021,2021,438,0.0
1318-27-001-021,2022,438,0.0
1318-27-001-021,2023,438,0.0
1318-27-001-021,2024,438,0.0
1318-27-002-001,2012,9,0.0
1318-27-002-001,2018,9,0.0
1318-27-002-001,2019,9,0.0
1318-27-002-001,2020,9,0.0
1318-27-002-001,2021,9,0.0
1318-27-002-001,2022,9,0.0
1318-27-002-001,2023,9,0.0
1318-27-002-001,2024,9,0.0
1318-27-002-002,2012,740,0.0
1318-27-002-002,2018,740,0.0
1318-27-002-002,2019,740,0.0
1318-27-002-002,2020,740,0.0
1318-27-002-002,2021,740,0.0
1318-27-002-002,2022,740,0.0
1318-27-002-002,2023,740,0.0
1318-27-002-002,2024,740,0.0
1318-27-002-004,2012,0,3200.0
1318-27-002-004,2018,0,3200.0
1318-27-002-004,2019,0,3200.0
1318-27-002-004,2020,0,3200.0
1318-27-002-004,2021,0,3200.0
1318-27-002-004,2022,0,3200.0
1318-27-002-004,2023,0,3200.0
1318-27-002-004,2024,0,3200.0
1318-27-002-005,2012,512,0.0
1318-27-002-005,2018,512,0.0
1318-27-002-005,2019,512,0.0
1318-27-002-005,2020,512,0.0
1318-27-002-005,2021,512,0.0
1318-27-002-005,2022,512,0.0
1318-27-002-005,2023,512,0.0
1318-27-002-005,2024,512,0.0
1319-19-201-003,2012,0,1804.0
1319-19-201-003,2018,0,1804.0
1319-19-201-003,2019,0,1804.0
1319-19-201-003,2020,0,1804.0
1319-19-201-003,2021,0,1804.0
1319-19-201-003,2022,0,1804.0
1319-19-201-003,2023,0,1804.0
1319-19-201-003,2024,0,1804.0
1319-19-801-002,2012,50,0.0
1319-19-801-002,2018,50,0.0
1319-19-801-002,2019,50,0.0
1319-19-801-002,2020,50,0.0
1319-19-801-002,2021,50,0.0
1319-19-801-002,2022,50,0.0
1319-19-801-002,2023,50,0.0
1319-19-801-002,2024,50,0.0
1319-19-802-004,2012,0,3175.0
1319-19-802-004,2018,0,3175.0
1319-19-802-004,2019,0,3175.0
1319-19-802-004,2020,0,3175.0
1319-19-802-004,2021,0,3175.0
1319-19-802-004,2022,0,3175.0
1319-19-802-004,2023,0,3175.0
1319-19-802-004,2024,0,3175.0
1319-19-802-005,2012,0,7110.0
1319-19-802-005,2018,0,7110.0
1319-19-802-005,2019,0,7110.0
1319-19-802-005,2020,0,7110.0
1319-19-802-005,2021,0,7110.0
1319-19-802-005,2022,0,7110.0
1319-19-802-005,2023,0,7110.0
1319-19-802-005,2024,0,7110.0
1319-30-301-003,2012,35,0.0
1319-30-301-003,2018,35,0.0
1319-30-301-003,2019,35,0.0
1319-30-301-003,2020,35,0.0
1319-30-301-003,2021,35,0.0
1319-30-301-003,2022,35,0.0
1319-30-301-003,2023,35,0.0
1319-30-301-003,2024,35,0.0
1319-30-514-000,2012,24,0.0
1319-30-514-000,2018,24,0.0
1319-30-514-000,2019,24,0.0
1319-30-514-000,2020,24,0.0
1319-30-514-000,2021,24,0.0
1319-30-514-000,2022,24,0.0
1319-30-514-000,2023,24,0.0
1319-30-514-000,2024,24,0.0
1319-30-542-011,2012,24,0.0
1319-30-542-011,2018,24,0.0
1319-30-542-011,2019,24,0.0
1319-30-542-011,2020,24,0.0
1319-30-542-011,2021,24,0.0
1319-30-542-011,2022,24,0.0
1319-30-542-011,2023,24,0.0
1319-30-542-011,2024,24,0.0
1319-30-616-000,2012,29,0.0
1319-30-616-000,2018,29,0.0
1319-30-616-000,2019,29,0.0
1319-30-616-000,2020,29,0.0
1319-30-616-000,2021,29,0.0
1319-30-616-000,2022,29,0.0
1319-30-616-000,2023,29,0.0
1319-30-616-000,2024,29,0.0
1319-30-629-000,2012,18,0.0
1319-30-629-000,2018,18,0.0
1319-30-629-000,2019,18,0.0
1319-30-629-000,2020,18,0.0
1319-30-629-000,2021,18,0.0
1319-30-629-000,2022,18,0.0
1319-30-629-000,2023,18,0.0
1319-30-629-000,2024,18,0.0
1319-30-639-000,2012,23,0.0
1319-30-639-000,2018,23,0.0
1319-30-639-000,2019,23,0.0
1319-30-639-000,2020,23,0.0
1319-30-639-000,2021,23,0.0
1319-30-639-000,2022,23,0.0
1319-30-639-000,2023,23,0.0
1319-30-639-000,2024,23,0.0
1319-30-710-000,2012,18,0.0
1319-30-710-000,2018,18,0.0
1319-30-710-000,2019,18,0.0
1319-30-710-000,2020,18,0.0
1319-30-710-000,2021,18,0.0
1319-30-710-000,2022,18,0.0
1319-30-710-000,2023,18,0.0
1319-30-710-000,2024,18,0.0
1319-30-720-001,2012,604,0.0
1319-30-720-001,2018,604,0.0
1319-30-720-001,2019,604,0.0
1319-30-720-001,2020,604,0.0
1319-30-720-001,2021,604,0.0
1319-30-720-001,2022,604,0.0
1319-30-720-001,2023,604,0.0
1319-30-720-001,2024,604,0.0
132-012-01,2012,0,3181.0
132-012-01,2018,0,3181.0
132-012-01,2019,0,3181.0
132-012-01,2020,0,3181.0
132-012-01,2021,0,3181.0
132-012-01,2022,0,3181.0
132-012-01,2023,0,3181.0
132-012-01,2024,0,3181.0
132-012-02,2012,0,115507.0
132-012-02,2018,0,115507.0
132-012-02,2019,0,115507.0
132-012-02,2020,0,115507.0
132-012-02,2021,0,115507.0
132-012-02,2022,0,115507.0
132-012-02,2023,0,115507.0
132-012-02,2024,0,115507.0
132-012-03,2012,0,26477.0
132-012-03,2018,0,26477.0
132-012-03,2019,0,26477.0
132-012-03,2020,0,26477.0
132-012-03,2021,0,26477.0
132-012-03,2022,0,26477.0
132-012-03,2023,0,26477.0
132-012-03,2024,0,26477.0
132-012-04,2012,0,10088.0
132-012-04,2018,0,10088.0
132-012-04,2019,0,10088.0
132-012-04,2020,0,10088.0
132-012-04,2021,0,10088.0
132-012-04,2022,0,10088.0
132-012-04,2023,0,10088.0
132-012-04,2024,0,10088.0
132-020-09,2012,0,11033.0
132-020-09,2018,0,11033.0
132-020-09,2019,0,11033.0
132-020-09,2020,0,11033.0
132-020-09,2021,0,11033.0
132-020-09,2022,0,11033.0
132-020-09,2023,0,11033.0
132-020-09,2024,0,11033.0
132-020-12,2012,0,9632.0
132-020-12,2018,0,9632.0
132-020-12,2019,0,9632.0
132-020-12,2020,0,9632.0
132-020-12,2021,0,9632.0
132-020-12,2022,0,9632.0
132-020-12,2023,0,9632.0
132-020-12,2024,0,9632.0
132-020-13,2012,0,7112.0
132-020-13,2018,0,7112.0
132-020-13,2019,0,7112.0
132-020-13,2020,0,7112.0
132-020-13,2021,0,7112.0
132-020-13,2022,0,7112.0
132-020-13,2023,0,7112.0
132-020-13,2024,0,7112.0
132-020-14,2012,0,4911.0
132-020-14,2018,0,4911.0
132-020-14,2019,0,4911.0
132-020-14,2020,0,4911.0
132-020-14,2021,0,4911.0
132-020-14,2022,0,4911.0
132-020-14,2023,0,4911.0
132-020-14,2024,0,4911.0
132-020-16,2012,0,14965.0
132-020-16,2018,0,14965.0
132-020-16,2019,0,14965.0
132-020-16,2020,0,14965.0
132-020-16,2021,0,14965.0
132-020-16,2022,0,14965.0
132-020-16,2023,0,14965.0
132-020-16,2024,0,14965.0
132-020-18,2012,0,10441.0
132-020-18,2018,0,10441.0
132-020-18,2019,0,10441.0
132-020-18,2020,0,10441.0
132-020-18,2021,0,10441.0
132-020-18,2022,0,10441.0
132-020-18,2023,0,10441.0
132-020-18,2024,0,10441.0
132-020-20,2012,0,5152.0
132-020-20,2018,0,5152.0
132-020-20,2019,0,5152.0
132-020-20,2020,0,5152.0
132-020-20,2021,0,5152.0
132-020-20,2022,0,5152.0
132-020-20,2023,0,5152.0
132-020-20,2024,0,5152.0
132-020-22,2012,0,1378.0
132-020-22,2018,0,1378.0
132-020-22,2019,0,1378.0
132-020-22,2020,0,1378.0
132-020-22,2021,0,1378.0
132-020-22,2022,0,1378.0
132-020-22,2023,0,1378.0
132-020-22,2024,0,1378.0
132-020-23,2012,0,6413.0
132-020-23,2018,0,6413.0
132-020-23,2019,0,6413.0
132-020-23,2020,0,6413.0
132-020-23,2021,0,6413.0
132-020-23,2022,0,6413.0
132-020-23,2023,0,6413.0
132-020-23,2024,0,6413.0
132-201-06,2012,0,11137.0
132-201-06,2018,0,11137.0
132-201-06,2019,0,11137.0
132-201-06,2020,0,11137.0
132-201-06,2021,0,11137.0
132-201-06,2022,0,11137.0
132-201-06,2023,0,11137.0
132-201-06,2024,0,11137.0
132-201-07,2012,0,62133.0
132-201-07,2018,0,62133.0
132-201-07,2019,0,62133.0
132-201-07,2020,0,62133.0
132-201-07,2021,0,62133.0
132-201-07,2022,0,62133.0
132-201-07,2023,0,62133.0
132-201-07,2024,0,62133.0
132-202-09,2012,0,9681.0
132-202-09,2018,0,9681.0
132-202-09,2019,0,9681.0
132-202-09,2020,0,9681.0
132-202-09,2021,0,9681.0
132-202-09,2022,0,9681.0
132-202-09,2023,0,9681.0
132-202-09,2024,0,9681.0
132-203-01,2012,0,6697.0
132-203-01,2018,0,6697.0
132-203-01,2019,0,6697.0
132-203-01,2020,0,6697.0
132-203-01,2021,0,6697.0
132-203-01,2022,0,6697.0
132-203-01,2023,0,6697.0
132-203-01,2024,0,6697.0
132-203-02,2012,0,3401.0
132-203-02,2018,0,3401.0
132-203-02,2019,0,3401.0
132-203-02,2020,0,3401.0
132-203-02,2021,0,3401.0
132-203-02,2022,0,3401.0
132-203-02,2023,0,3401.0
132-203-02,2024,0,3401.0
132-211-04,2012,0,4104.0
132-211-04,2018,0,4104.0
132-211-04,2019,0,4104.0
132-211-04,2020,0,4104.0
132-211-04,2021,0,4104.0
132-211-04,2022,0,4104.0
132-211-04,2023,0,4104.0
132-211-04,2024,0,4104.0
132-211-05,2012,0,20439.0
132-211-05,2018,0,20439.0
132-211-05,2019,0,20439.0
132-211-05,2020,0,20439.0
132-211-05,2021,0,20439.0
132-211-05,2022,0,20439.0
132-211-05,2023,0,20439.0
132-211-05,2024,0,20439.0
132-221-05,2012,0,861.0
132-221-05,2018,0,861.0
132-221-05,2019,0,861.0
132-221-05,2020,0,861.0
132-221-05,2021,0,861.0
132-221-05,2022,0,861.0
132-221-05,2023,0,861.0
132-221-05,2024,0,861.0
132-221-06,2012,0,2838.0
132-221-06,2018,0,2838.0
132-221-06,2019,0,2838.0
132-221-06,2020,0,2838.0
132-221-06,2021,0,2838.0
132-221-06,2022,0,2838.0
132-221-06,2023,0,2838.0
132-221-06,2024,0,2838.0
132-221-12,2012,0,1999.0
132-221-12,2018,0,1999.0
132-221-12,2019,0,1999.0
132-221-12,2020,0,1999.0
132-221-12,2021,0,1999.0
132-221-12,2022,0,1999.0
132-221-12,2023,0,1999.0
132-221-12,2024,0,1999.0
132-222-04,2012,0,2723.0
132-222-04,2018,0,2723.0
132-222-04,2019,0,2723.0
132-222-04,2020,0,2723.0
132-222-04,2021,0,2723.0
132-222-04,2022,0,2723.0
132-222-04,2023,0,2723.0
132-222-04,2024,0,2723.0
132-222-05,2012,0,2231.0
132-222-05,2018,0,2231.0
132-222-05,2019,0,2231.0
132-222-05,2020,0,2231.0
132-222-05,2021,0,2231.0
132-222-05,2022,0,2231.0
132-222-05,2023,0,2231.0
132-222-05,2024,0,2231.0
132-222-11,2012,0,2869.0
132-222-11,2018,0,2869.0
132-222-11,2019,0,2869.0
132-222-11,2020,0,2869.0
132-222-11,2021,0,2869.0
132-222-11,2022,0,2869.0
132-222-11,2023,0,2869.0
132-222-11,2024,0,2869.0
132-222-12,2012,0,1489.0
132-222-12,2018,0,1489.0
132-222-12,2019,0,1489.0
132-222-12,2020,0,1489.0
132-222-12,2021,0,1489.0
132-222-12,2022,0,1489.0
132-222-12,2023,0,1489.0
132-222-12,2024,0,1489.0
132-222-15,2012,0,12600.0
132-222-15,2018,0,12600.0
132-222-15,2019,0,12600.0
132-222-15,2020,0,12600.0
132-222-15,2021,0,12600.0
132-222-15,2022,0,12600.0
132-222-15,2023,0,12600.0
132-222-15,2024,0,12600.0
132-222-16,2012,0,4520.0
132-222-16,2018,0,4520.0
132-222-16,2019,0,4520.0
132-222-16,2020,0,4520.0
132-222-16,2021,0,4520.0
132-222-16,2022,0,4520.0
132-222-16,2023,0,4520.0
132-222-16,2024,0,4520.0
132-222-17,2012,0,5180.0
132-222-17,2018,0,2975.0
132-222-17,2019,0,2975.0
132-222-17,2020,0,2975.0
132-222-17,2021,0,2975.0
132-222-17,2022,0,2975.0
132-222-17,2023,0,2975.0
132-222-17,2024,0,2975.0
132-222-19,2012,0,4000.0
132-222-19,2018,0,4000.0
132-222-19,2019,0,4000.0
132-222-19,2020,0,4000.0
132-222-19,2021,0,4000.0
132-222-19,2022,0,4000.0
132-222-19,2023,0,4000.0
132-222-19,2024,0,4000.0
132-222-21,2012,0,3995.0
132-222-21,2018,0,3995.0
132-222-21,2019,0,3995.0
132-222-21,2020,0,3995.0
132-222-21,2021,0,3995.0
132-222-21,2022,0,3995.0
132-222-21,2023,0,3995.0
132-222-21,2024,0,3995.0
132-223-01,2012,0,2016.0
132-223-01,2018,0,2016.0
132-223-01,2019,0,2016.0
132-223-01,2020,0,2016.0
132-223-01,2021,0,2016.0
132-223-01,2022,0,2016.0
132-223-01,2023,0,2016.0
132-223-01,2024,0,2016.0
132-223-02,2012,0,6448.0
132-223-02,2018,0,6448.0
132-223-02,2019,0,6448.0
132-223-02,2020,0,6448.0
132-223-02,2021,0,6448.0
132-223-02,2022,0,6448.0
132-223-02,2023,0,6448.0
132-223-02,2024,0,6448.0
132-223-05,2012,0,4784.0
132-223-05,2018,0,4784.0
132-223-05,2019,0,4784.0
132-223-05,2020,0,4784.0
132-223-05,2021,0,4784.0
132-223-05,2022,0,4784.0
132-223-05,2023,0,4784.0
132-223-05,2024,0,4784.0
132-223-11,2012,0,2630.0
132-223-11,2018,0,2630.0
132-223-11,2019,0,2630.0
132-223-11,2020,0,2630.0
132-223-11,2021,0,2630.0
132-223-11,2022,0,2630.0
132-223-11,2023,0,2630.0
132-223-11,2024,0,2630.0
132-231-01,2012,0,15291.0
132-231-01,2018,0,15291.0
132-231-01,2019,0,15291.0
132-231-01,2020,0,15291.0
132-231-01,2021,0,15291.0
132-231-01,2022,0,15291.0
132-231-01,2023,0,15291.0
132-231-01,2024,0,15291.0
132-231-02,2012,0,10987.0
132-231-02,2018,0,10987.0
132-231-02,2019,0,10987.0
132-231-02,2020,0,10987.0
132-231-02,2021,0,10987.0
132-231-02,2022,0,10987.0
132-231-02,2023,0,10987.0
132-231-02,2024,0,10987.0
132-231-03,2012,0,6417.0
132-231-03,2018,0,6417.0
132-231-03,2019,0,6417.0
132-231-03,2020,0,6417.0
132-231-03,2021,0,6417.0
132-231-03,2022,0,6417.0
132-231-03,2023,0,6417.0
132-231-03,2024,0,6417.0
132-231-04,2012,0,9679.0
132-231-04,2018,0,9679.0
132-231-04,2019,0,9679.0
132-231-04,2020,0,9679.0
132-231-04,2021,0,9679.0
132-231-04,2022,0,9679.0
132-231-04,2023,0,9679.0
132-231-04,2024,0,9679.0
132-231-05,2012,0,11196.0
132-231-05,2018,0,11196.0
132-231-05,2019,0,11196.0
132-231-05,2020,0,11196.0
132-231-05,2021,0,11196.0
132-231-05,2022,0,11196.0
132-231-05,2023,0,11196.0
132-231-05,2024,0,11196.0
132-231-07,2012,0,12040.0
132-231-07,2018,0,12040.0
132-231-07,2019,0,12040.0
132-231-07,2020,0,12040.0
132-231-07,2021,0,12040.0
132-231-07,2022,0,12040.0
132-231-07,2023,0,12040.0
132-231-07,2024,0,12040.0
132-231-08,2012,0,9093.0
132-231-08,2018,0,9093.0
132-231-08,2019,0,9093.0
132-231-08,2020,0,9093.0
132-231-08,2021,0,9093.0
132-231-08,2022,0,9093.0
132-231-08,2023,0,9093.0
132-231-08,2024,0,9093.0
132-231-09,2012,0,2631.0
132-231-09,2018,0,2631.0
132-231-09,2019,0,2631.0
132-231-09,2020,0,2631.0
132-231-09,2021,0,2631.0
132-231-09,2022,0,2631.0
132-231-09,2023,0,2631.0
132-231-12,2012,0,5046.0
132-231-12,2018,0,5046.0
132-231-12,2019,0,5046.0
132-231-12,2020,0,5046.0
